n_lpdf_eval,n_grad_eval,logzs_eval,lr,nbridge,batchsize,niters,method,id
2080,2048,-33.905635833740234,0.01,32,32,5000,uha,10
4160,4096,-25.70853042602539,0.01,32,32,5000,uha,10
6240,6144,-30.285511016845703,0.01,32,32,5000,uha,10
8320,8192,-28.263690948486328,0.01,32,32,5000,uha,10
10400,10240,-28.579574584960938,0.01,32,32,5000,uha,10
12480,12288,-28.930908203125,0.01,32,32,5000,uha,10
14560,14336,-29.271846771240234,0.01,32,32,5000,uha,10
16640,16384,-28.33984375,0.01,32,32,5000,uha,10
18720,18432,-27.85976791381836,0.01,32,32,5000,uha,10
20800,20480,-32.15283966064453,0.01,32,32,5000,uha,10
22880,22528,-25.666400909423828,0.01,32,32,5000,uha,10
24960,24576,-18.665987014770508,0.01,32,32,5000,uha,10
27040,26624,-26.05498504638672,0.01,32,32,5000,uha,10
29120,28672,-28.305038452148438,0.01,32,32,5000,uha,10
31200,30720,-30.795230865478516,0.01,32,32,5000,uha,10
33280,32768,-30.730762481689453,0.01,32,32,5000,uha,10
35360,34816,-28.792743682861328,0.01,32,32,5000,uha,10
37440,36864,-25.284210205078125,0.01,32,32,5000,uha,10
39520,38912,-22.6348876953125,0.01,32,32,5000,uha,10
41600,40960,-24.277606964111328,0.01,32,32,5000,uha,10
43680,43008,-28.240047454833984,0.01,32,32,5000,uha,10
45760,45056,-10.107918739318848,0.01,32,32,5000,uha,10
47840,47104,-20.590518951416016,0.01,32,32,5000,uha,10
49920,49152,-26.233287811279297,0.01,32,32,5000,uha,10
52000,51200,-26.79342269897461,0.01,32,32,5000,uha,10
54080,53248,-20.990447998046875,0.01,32,32,5000,uha,10
56160,55296,-24.31940460205078,0.01,32,32,5000,uha,10
58240,57344,-27.72262191772461,0.01,32,32,5000,uha,10
60320,59392,-21.608335494995117,0.01,32,32,5000,uha,10
62400,61440,-22.897184371948242,0.01,32,32,5000,uha,10
64480,63488,-17.792224884033203,0.01,32,32,5000,uha,10
66560,65536,-26.181224822998047,0.01,32,32,5000,uha,10
68640,67584,-24.181594848632812,0.01,32,32,5000,uha,10
70720,69632,-18.547618865966797,0.01,32,32,5000,uha,10
72800,71680,-25.455039978027344,0.01,32,32,5000,uha,10
74880,73728,-23.96109390258789,0.01,32,32,5000,uha,10
76960,75776,-23.76551055908203,0.01,32,32,5000,uha,10
79040,77824,-22.533222198486328,0.01,32,32,5000,uha,10
81120,79872,-21.685684204101562,0.01,32,32,5000,uha,10
83200,81920,-23.73147964477539,0.01,32,32,5000,uha,10
85280,83968,-21.686227798461914,0.01,32,32,5000,uha,10
87360,86016,-21.95814323425293,0.01,32,32,5000,uha,10
89440,88064,-24.62213897705078,0.01,32,32,5000,uha,10
91520,90112,-23.57489776611328,0.01,32,32,5000,uha,10
93600,92160,-17.545429229736328,0.01,32,32,5000,uha,10
95680,94208,-19.7727108001709,0.01,32,32,5000,uha,10
97760,96256,-21.20431137084961,0.01,32,32,5000,uha,10
99840,98304,-22.040531158447266,0.01,32,32,5000,uha,10
101920,100352,-20.063934326171875,0.01,32,32,5000,uha,10
104000,102400,-17.145355224609375,0.01,32,32,5000,uha,10
106080,104448,-20.754863739013672,0.01,32,32,5000,uha,10
108160,106496,-16.44437026977539,0.01,32,32,5000,uha,10
110240,108544,-22.587678909301758,0.01,32,32,5000,uha,10
112320,110592,-17.531463623046875,0.01,32,32,5000,uha,10
114400,112640,-23.459426879882812,0.01,32,32,5000,uha,10
116480,114688,-14.83646011352539,0.01,32,32,5000,uha,10
118560,116736,-17.422607421875,0.01,32,32,5000,uha,10
120640,118784,-18.056324005126953,0.01,32,32,5000,uha,10
122720,120832,-20.72015953063965,0.01,32,32,5000,uha,10
124800,122880,-17.338924407958984,0.01,32,32,5000,uha,10
126880,124928,-20.335735321044922,0.01,32,32,5000,uha,10
128960,126976,-23.009143829345703,0.01,32,32,5000,uha,10
131040,129024,-19.579044342041016,0.01,32,32,5000,uha,10
133120,131072,-19.657238006591797,0.01,32,32,5000,uha,10
135200,133120,-17.7303524017334,0.01,32,32,5000,uha,10
137280,135168,-20.07406234741211,0.01,32,32,5000,uha,10
139360,137216,-16.427932739257812,0.01,32,32,5000,uha,10
141440,139264,-16.723346710205078,0.01,32,32,5000,uha,10
143520,141312,-22.94448471069336,0.01,32,32,5000,uha,10
145600,143360,-22.272308349609375,0.01,32,32,5000,uha,10
147680,145408,-18.26556968688965,0.01,32,32,5000,uha,10
149760,147456,-19.907161712646484,0.01,32,32,5000,uha,10
151840,149504,-14.896852493286133,0.01,32,32,5000,uha,10
153920,151552,-16.112903594970703,0.01,32,32,5000,uha,10
156000,153600,-17.057384490966797,0.01,32,32,5000,uha,10
158080,155648,-19.479942321777344,0.01,32,32,5000,uha,10
160160,157696,-18.824138641357422,0.01,32,32,5000,uha,10
162240,159744,-20.1160945892334,0.01,32,32,5000,uha,10
164320,161792,-19.883163452148438,0.01,32,32,5000,uha,10
166400,163840,-21.470312118530273,0.01,32,32,5000,uha,10
168480,165888,-20.171947479248047,0.01,32,32,5000,uha,10
170560,167936,-17.36888885498047,0.01,32,32,5000,uha,10
172640,169984,-20.08220863342285,0.01,32,32,5000,uha,10
174720,172032,-20.304061889648438,0.01,32,32,5000,uha,10
176800,174080,-20.755943298339844,0.01,32,32,5000,uha,10
178880,176128,-20.268402099609375,0.01,32,32,5000,uha,10
180960,178176,-19.095584869384766,0.01,32,32,5000,uha,10
183040,180224,-20.645183563232422,0.01,32,32,5000,uha,10
185120,182272,-19.633840560913086,0.01,32,32,5000,uha,10
187200,184320,-22.318212509155273,0.01,32,32,5000,uha,10
189280,186368,-19.317462921142578,0.01,32,32,5000,uha,10
191360,188416,-19.300100326538086,0.01,32,32,5000,uha,10
