n_lpdf_eval,n_grad_eval,logzs_eval,lr,nbridge,batchsize,niters,method,id
4128,4096,-25.45162582397461,0.0001,64,32,5000,uha,22
8256,8192,-31.88467788696289,0.0001,64,32,5000,uha,22
12384,12288,-23.841995239257812,0.0001,64,32,5000,uha,22
16512,16384,-28.448993682861328,0.0001,64,32,5000,uha,22
20640,20480,-26.597431182861328,0.0001,64,32,5000,uha,22
24768,24576,-30.131084442138672,0.0001,64,32,5000,uha,22
28896,28672,-26.830551147460938,0.0001,64,32,5000,uha,22
33024,32768,-30.000625610351562,0.0001,64,32,5000,uha,22
37152,36864,-23.832439422607422,0.0001,64,32,5000,uha,22
41280,40960,-25.72553253173828,0.0001,64,32,5000,uha,22
45408,45056,-25.997501373291016,0.0001,64,32,5000,uha,22
49536,49152,-26.198490142822266,0.0001,64,32,5000,uha,22
53664,53248,-25.294139862060547,0.0001,64,32,5000,uha,22
57792,57344,-25.590660095214844,0.0001,64,32,5000,uha,22
61920,61440,-30.367435455322266,0.0001,64,32,5000,uha,22
66048,65536,-28.979373931884766,0.0001,64,32,5000,uha,22
70176,69632,-27.10550308227539,0.0001,64,32,5000,uha,22
74304,73728,-26.374439239501953,0.0001,64,32,5000,uha,22
78432,77824,-29.312824249267578,0.0001,64,32,5000,uha,22
82560,81920,-24.083942413330078,0.0001,64,32,5000,uha,22
86688,86016,-27.813373565673828,0.0001,64,32,5000,uha,22
90816,90112,-27.462276458740234,0.0001,64,32,5000,uha,22
94944,94208,-23.5076904296875,0.0001,64,32,5000,uha,22
99072,98304,-28.839153289794922,0.0001,64,32,5000,uha,22
103200,102400,-28.672969818115234,0.0001,64,32,5000,uha,22
107328,106496,-31.005775451660156,0.0001,64,32,5000,uha,22
111456,110592,-28.78223419189453,0.0001,64,32,5000,uha,22
115584,114688,-29.092838287353516,0.0001,64,32,5000,uha,22
119712,118784,-27.826309204101562,0.0001,64,32,5000,uha,22
123840,122880,-22.09061050415039,0.0001,64,32,5000,uha,22
127968,126976,-19.864704132080078,0.0001,64,32,5000,uha,22
132096,131072,-27.692649841308594,0.0001,64,32,5000,uha,22
136224,135168,-25.6077880859375,0.0001,64,32,5000,uha,22
140352,139264,-19.72647476196289,0.0001,64,32,5000,uha,22
144480,143360,-30.721446990966797,0.0001,64,32,5000,uha,22
148608,147456,-29.524391174316406,0.0001,64,32,5000,uha,22
152736,151552,-29.30960464477539,0.0001,64,32,5000,uha,22
156864,155648,-26.712249755859375,0.0001,64,32,5000,uha,22
160992,159744,-23.461097717285156,0.0001,64,32,5000,uha,22
165120,163840,-22.595592498779297,0.0001,64,32,5000,uha,22
169248,167936,-22.427330017089844,0.0001,64,32,5000,uha,22
173376,172032,-25.623321533203125,0.0001,64,32,5000,uha,22
177504,176128,-26.03927230834961,0.0001,64,32,5000,uha,22
181632,180224,-25.467044830322266,0.0001,64,32,5000,uha,22
185760,184320,-21.957958221435547,0.0001,64,32,5000,uha,22
189888,188416,-31.680561065673828,0.0001,64,32,5000,uha,22
194016,192512,-23.598831176757812,0.0001,64,32,5000,uha,22
198144,196608,-17.563926696777344,0.0001,64,32,5000,uha,22
202272,200704,-27.75487518310547,0.0001,64,32,5000,uha,22
206400,204800,-30.59253692626953,0.0001,64,32,5000,uha,22
210528,208896,-29.39855194091797,0.0001,64,32,5000,uha,22
214656,212992,-31.12323760986328,0.0001,64,32,5000,uha,22
