n_lpdf_eval,n_grad_eval,logzs_eval,lr,nbridge,batchsize,niters,method,id
1056,1024,-31.898048400878906,0.01,16,32,5000,uha,21
2112,2048,-31.60962677001953,0.01,16,32,5000,uha,21
3168,3072,-34.53172302246094,0.01,16,32,5000,uha,21
4224,4096,-33.72370147705078,0.01,16,32,5000,uha,21
5280,5120,-29.51186752319336,0.01,16,32,5000,uha,21
6336,6144,-27.96251678466797,0.01,16,32,5000,uha,21
7392,7168,-29.600082397460938,0.01,16,32,5000,uha,21
8448,8192,-33.0296516418457,0.01,16,32,5000,uha,21
9504,9216,-34.961055755615234,0.01,16,32,5000,uha,21
10560,10240,-36.214229583740234,0.01,16,32,5000,uha,21
11616,11264,-30.115840911865234,0.01,16,32,5000,uha,21
12672,12288,-31.15359115600586,0.01,16,32,5000,uha,21
13728,13312,-31.012893676757812,0.01,16,32,5000,uha,21
14784,14336,-29.039642333984375,0.01,16,32,5000,uha,21
15840,15360,-17.009010314941406,0.01,16,32,5000,uha,21
16896,16384,-30.906108856201172,0.01,16,32,5000,uha,21
17952,17408,-31.873092651367188,0.01,16,32,5000,uha,21
19008,18432,-27.515762329101562,0.01,16,32,5000,uha,21
20064,19456,-33.937713623046875,0.01,16,32,5000,uha,21
21120,20480,-33.0670166015625,0.01,16,32,5000,uha,21
22176,21504,-33.25220489501953,0.01,16,32,5000,uha,21
23232,22528,-33.97118377685547,0.01,16,32,5000,uha,21
24288,23552,-33.4559211730957,0.01,16,32,5000,uha,21
25344,24576,-28.689956665039062,0.01,16,32,5000,uha,21
26400,25600,-29.20441436767578,0.01,16,32,5000,uha,21
27456,26624,-31.89223861694336,0.01,16,32,5000,uha,21
28512,27648,-33.48991394042969,0.01,16,32,5000,uha,21
29568,28672,-26.90256118774414,0.01,16,32,5000,uha,21
30624,29696,-31.69574737548828,0.01,16,32,5000,uha,21
31680,30720,-26.559391021728516,0.01,16,32,5000,uha,21
32736,31744,-29.978351593017578,0.01,16,32,5000,uha,21
33792,32768,-31.752071380615234,0.01,16,32,5000,uha,21
34848,33792,-29.481781005859375,0.01,16,32,5000,uha,21
35904,34816,-27.391254425048828,0.01,16,32,5000,uha,21
36960,35840,-29.565750122070312,0.01,16,32,5000,uha,21
38016,36864,-27.917953491210938,0.01,16,32,5000,uha,21
39072,37888,-27.69149398803711,0.01,16,32,5000,uha,21
40128,38912,-26.72869873046875,0.01,16,32,5000,uha,21
41184,39936,-27.142990112304688,0.01,16,32,5000,uha,21
42240,40960,-28.90485382080078,0.01,16,32,5000,uha,21
43296,41984,-26.15298843383789,0.01,16,32,5000,uha,21
44352,43008,-31.901504516601562,0.01,16,32,5000,uha,21
45408,44032,-27.992218017578125,0.01,16,32,5000,uha,21
46464,45056,-25.5789794921875,0.01,16,32,5000,uha,21
47520,46080,-25.83761978149414,0.01,16,32,5000,uha,21
48576,47104,-19.735843658447266,0.01,16,32,5000,uha,21
49632,48128,-24.075023651123047,0.01,16,32,5000,uha,21
50688,49152,-28.626888275146484,0.01,16,32,5000,uha,21
51744,50176,-24.900997161865234,0.01,16,32,5000,uha,21
52800,51200,-27.077312469482422,0.01,16,32,5000,uha,21
53856,52224,-26.399578094482422,0.01,16,32,5000,uha,21
54912,53248,-29.597782135009766,0.01,16,32,5000,uha,21
55968,54272,-25.639171600341797,0.01,16,32,5000,uha,21
57024,55296,-26.163497924804688,0.01,16,32,5000,uha,21
58080,56320,-27.095523834228516,0.01,16,32,5000,uha,21
59136,57344,-22.322025299072266,0.01,16,32,5000,uha,21
60192,58368,-28.776527404785156,0.01,16,32,5000,uha,21
61248,59392,-23.328739166259766,0.01,16,32,5000,uha,21
62304,60416,-25.086231231689453,0.01,16,32,5000,uha,21
63360,61440,-23.691497802734375,0.01,16,32,5000,uha,21
64416,62464,-26.77098846435547,0.01,16,32,5000,uha,21
65472,63488,-26.35736083984375,0.01,16,32,5000,uha,21
66528,64512,-24.77780532836914,0.01,16,32,5000,uha,21
67584,65536,-20.807632446289062,0.01,16,32,5000,uha,21
68640,66560,-26.07366180419922,0.01,16,32,5000,uha,21
69696,67584,-25.232635498046875,0.01,16,32,5000,uha,21
70752,68608,-25.78890609741211,0.01,16,32,5000,uha,21
71808,69632,-28.48528289794922,0.01,16,32,5000,uha,21
72864,70656,-20.640188217163086,0.01,16,32,5000,uha,21
73920,71680,-18.401351928710938,0.01,16,32,5000,uha,21
74976,72704,-23.13744354248047,0.01,16,32,5000,uha,21
76032,73728,-28.42873764038086,0.01,16,32,5000,uha,21
77088,74752,-27.46350860595703,0.01,16,32,5000,uha,21
78144,75776,-25.643810272216797,0.01,16,32,5000,uha,21
79200,76800,-25.009132385253906,0.01,16,32,5000,uha,21
80256,77824,-23.850902557373047,0.01,16,32,5000,uha,21
81312,78848,-22.136207580566406,0.01,16,32,5000,uha,21
82368,79872,-21.821809768676758,0.01,16,32,5000,uha,21
83424,80896,-22.9996337890625,0.01,16,32,5000,uha,21
84480,81920,-23.884910583496094,0.01,16,32,5000,uha,21
85536,82944,-22.082069396972656,0.01,16,32,5000,uha,21
86592,83968,-26.86731719970703,0.01,16,32,5000,uha,21
87648,84992,-26.20587921142578,0.01,16,32,5000,uha,21
88704,86016,-23.225379943847656,0.01,16,32,5000,uha,21
89760,87040,-25.761802673339844,0.01,16,32,5000,uha,21
90816,88064,-22.973461151123047,0.01,16,32,5000,uha,21
91872,89088,-23.94778823852539,0.01,16,32,5000,uha,21
92928,90112,-23.423873901367188,0.01,16,32,5000,uha,21
93984,91136,-16.50030517578125,0.01,16,32,5000,uha,21
95040,92160,-18.43128204345703,0.01,16,32,5000,uha,21
96096,93184,-23.468605041503906,0.01,16,32,5000,uha,21
97152,94208,-27.640819549560547,0.01,16,32,5000,uha,21
98208,95232,-23.350357055664062,0.01,16,32,5000,uha,21
99264,96256,-21.840961456298828,0.01,16,32,5000,uha,21
100320,97280,-25.97958755493164,0.01,16,32,5000,uha,21
101376,98304,-27.19298553466797,0.01,16,32,5000,uha,21
102432,99328,-24.008224487304688,0.01,16,32,5000,uha,21
103488,100352,-23.066509246826172,0.01,16,32,5000,uha,21
104544,101376,-26.36635971069336,0.01,16,32,5000,uha,21
105600,102400,-20.31993865966797,0.01,16,32,5000,uha,21
