n_lpdf_eval,n_grad_eval,logzs_eval,lr,nbridge,batchsize,niters,method,id
1056,1024,3.567692881629635,0.001,16,32,5000,uha,32
2112,2048,-0.708357753449941,0.001,16,32,5000,uha,32
3168,3072,-0.9344639477717189,0.001,16,32,5000,uha,32
4224,4096,-0.7452015461858936,0.001,16,32,5000,uha,32
5280,5120,-0.8961114959603131,0.001,16,32,5000,uha,32
6336,6144,-1.0804145571566819,0.001,16,32,5000,uha,32
7392,7168,-0.764875189648726,0.001,16,32,5000,uha,32
8448,8192,-0.8541415450976171,0.001,16,32,5000,uha,32
9504,9216,-0.8586046390109408,0.001,16,32,5000,uha,32
10560,10240,-0.7501170984918986,0.001,16,32,5000,uha,32
11616,11264,-1.0015518952787952,0.001,16,32,5000,uha,32
12672,12288,-0.9151918803159811,0.001,16,32,5000,uha,32
13728,13312,-1.0195143572303929,0.001,16,32,5000,uha,32
14784,14336,-0.9838076113855605,0.001,16,32,5000,uha,32
15840,15360,-0.3262950264544173,0.001,16,32,5000,uha,32
16896,16384,-0.7895121427521561,0.001,16,32,5000,uha,32
17952,17408,-1.0239215892221987,0.001,16,32,5000,uha,32
19008,18432,-0.32136559699921197,0.001,16,32,5000,uha,32
20064,19456,-0.9687976939678533,0.001,16,32,5000,uha,32
21120,20480,-0.9860958609995132,0.001,16,32,5000,uha,32
22176,21504,-0.5115227832667122,0.001,16,32,5000,uha,32
23232,22528,-0.5224591639853635,0.001,16,32,5000,uha,32
24288,23552,-1.0768829994385376,0.001,16,32,5000,uha,32
25344,24576,-0.8057342907377061,0.001,16,32,5000,uha,32
26400,25600,-0.8033042506212871,0.001,16,32,5000,uha,32
27456,26624,-0.9208442472804519,0.001,16,32,5000,uha,32
28512,27648,0.033811950020554704,0.001,16,32,5000,uha,32
29568,28672,-0.5390088731011726,0.001,16,32,5000,uha,32
30624,29696,-0.7786838654920141,0.001,16,32,5000,uha,32
31680,30720,-0.1944327875813583,0.001,16,32,5000,uha,32
32736,31744,-0.8252196054534862,0.001,16,32,5000,uha,32
33792,32768,-0.7759125316121454,0.001,16,32,5000,uha,32
34848,33792,-0.8806531751847215,0.001,16,32,5000,uha,32
35904,34816,-0.9035665945216627,0.001,16,32,5000,uha,32
36960,35840,-0.3095944737855625,0.001,16,32,5000,uha,32
38016,36864,-0.26135998596836973,0.001,16,32,5000,uha,32
39072,37888,-0.9129980239694335,0.001,16,32,5000,uha,32
40128,38912,-0.21872773959306624,0.001,16,32,5000,uha,32
41184,39936,-0.9790181108369174,0.001,16,32,5000,uha,32
42240,40960,-0.4709468240775996,0.001,16,32,5000,uha,32
43296,41984,-0.8940295393145172,0.001,16,32,5000,uha,32
44352,43008,-1.1191250427509667,0.001,16,32,5000,uha,32
45408,44032,-0.6704111296887003,0.001,16,32,5000,uha,32
46464,45056,-0.9457262688660766,0.001,16,32,5000,uha,32
47520,46080,-0.939718078843879,0.001,16,32,5000,uha,32
48576,47104,-0.9827340593214666,0.001,16,32,5000,uha,32
49632,48128,-0.8078119768835732,0.001,16,32,5000,uha,32
50688,49152,0.26031148087807754,0.001,16,32,5000,uha,32
51744,50176,-0.8513503110579066,0.001,16,32,5000,uha,32
52800,51200,-0.37542629196651855,0.001,16,32,5000,uha,32
53856,52224,-1.0047750381391998,0.001,16,32,5000,uha,32
54912,53248,-0.8470320478354418,0.001,16,32,5000,uha,32
55968,54272,-0.9561427989369333,0.001,16,32,5000,uha,32
57024,55296,-0.9542065547843022,0.001,16,32,5000,uha,32
58080,56320,-0.9110592533724029,0.001,16,32,5000,uha,32
59136,57344,-1.091849516572628,0.001,16,32,5000,uha,32
60192,58368,-0.6934010074874033,0.001,16,32,5000,uha,32
61248,59392,-0.9383650663068108,0.001,16,32,5000,uha,32
62304,60416,-0.8924591867294414,0.001,16,32,5000,uha,32
63360,61440,-1.077239405886857,0.001,16,32,5000,uha,32
64416,62464,-1.1838044412340194,0.001,16,32,5000,uha,32
65472,63488,-0.9719465766900948,0.001,16,32,5000,uha,32
66528,64512,-1.00873587513738,0.001,16,32,5000,uha,32
67584,65536,-0.4169810151628255,0.001,16,32,5000,uha,32
68640,66560,-0.8368512623979987,0.001,16,32,5000,uha,32
69696,67584,0.5097365241535439,0.001,16,32,5000,uha,32
70752,68608,-0.8679304547155802,0.001,16,32,5000,uha,32
71808,69632,-0.7516460676528416,0.001,16,32,5000,uha,32
72864,70656,-0.8097912459607928,0.001,16,32,5000,uha,32
73920,71680,-0.45986061708102,0.001,16,32,5000,uha,32
74976,72704,-0.9445892852336124,0.001,16,32,5000,uha,32
76032,73728,-0.816732964757187,0.001,16,32,5000,uha,32
77088,74752,-0.7148580997104146,0.001,16,32,5000,uha,32
78144,75776,-0.8980988848292393,0.001,16,32,5000,uha,32
79200,76800,-0.7561719950223882,0.001,16,32,5000,uha,32
80256,77824,-0.7940417749469502,0.001,16,32,5000,uha,32
81312,78848,-0.5772059492512183,0.001,16,32,5000,uha,32
82368,79872,-0.49620961232840877,0.001,16,32,5000,uha,32
83424,80896,-0.9692210046513354,0.001,16,32,5000,uha,32
84480,81920,-0.2406919003608694,0.001,16,32,5000,uha,32
85536,82944,-1.0039727662225415,0.001,16,32,5000,uha,32
86592,83968,-0.6170709542936885,0.001,16,32,5000,uha,32
87648,84992,-0.4561458288095146,0.001,16,32,5000,uha,32
88704,86016,-0.8363565474455088,0.001,16,32,5000,uha,32
89760,87040,-0.8384950227286234,0.001,16,32,5000,uha,32
90816,88064,-0.7931812166792787,0.001,16,32,5000,uha,32
91872,89088,-0.850220022672441,0.001,16,32,5000,uha,32
92928,90112,-0.5985149918759056,0.001,16,32,5000,uha,32
93984,91136,-0.9060439331721026,0.001,16,32,5000,uha,32
95040,92160,-0.7467172062762257,0.001,16,32,5000,uha,32
96096,93184,-1.1199682117642213,0.001,16,32,5000,uha,32
97152,94208,-0.9145447256492423,0.001,16,32,5000,uha,32
