n_lpdf_eval,n_grad_eval,logzs_eval,lr,nbridge,batchsize,niters,method,id
1056,1024,-0.9422225518662932,0.0001,16,32,5000,uha,14
2112,2048,-1.0510623816328177,0.0001,16,32,5000,uha,14
3168,3072,-0.8423900703386709,0.0001,16,32,5000,uha,14
4224,4096,-0.21947223767479596,0.0001,16,32,5000,uha,14
5280,5120,-0.32211924104716605,0.0001,16,32,5000,uha,14
6336,6144,-0.915254755026532,0.0001,16,32,5000,uha,14
7392,7168,-0.010043043491807957,0.0001,16,32,5000,uha,14
8448,8192,-0.7201484714052206,0.0001,16,32,5000,uha,14
9504,9216,-0.9279707558798629,0.0001,16,32,5000,uha,14
10560,10240,-0.8996708315279811,0.0001,16,32,5000,uha,14
11616,11264,-1.0143743193899288,0.0001,16,32,5000,uha,14
12672,12288,-0.8893701993274563,0.0001,16,32,5000,uha,14
13728,13312,-0.35250559917874735,0.0001,16,32,5000,uha,14
14784,14336,-0.8118208917959455,0.0001,16,32,5000,uha,14
15840,15360,-0.8841355304693801,0.0001,16,32,5000,uha,14
16896,16384,-1.058983409324978,0.0001,16,32,5000,uha,14
17952,17408,-0.625164322141349,0.0001,16,32,5000,uha,14
19008,18432,-0.8991685688431259,0.0001,16,32,5000,uha,14
20064,19456,-0.6381647974112434,0.0001,16,32,5000,uha,14
21120,20480,-0.8450855970521127,0.0001,16,32,5000,uha,14
22176,21504,-0.8072890720334129,0.0001,16,32,5000,uha,14
23232,22528,-0.8756805856064389,0.0001,16,32,5000,uha,14
24288,23552,-0.6842267494289791,0.0001,16,32,5000,uha,14
25344,24576,-0.8276643345287704,0.0001,16,32,5000,uha,14
26400,25600,-0.8531068975790381,0.0001,16,32,5000,uha,14
27456,26624,-0.8541225851205505,0.0001,16,32,5000,uha,14
28512,27648,0.7314634093551282,0.0001,16,32,5000,uha,14
29568,28672,-0.8589874721107718,0.0001,16,32,5000,uha,14
30624,29696,-0.7637178576217662,0.0001,16,32,5000,uha,14
31680,30720,-0.8563403904475662,0.0001,16,32,5000,uha,14
32736,31744,-0.7642668261964873,0.0001,16,32,5000,uha,14
33792,32768,0.06758234403654306,0.0001,16,32,5000,uha,14
34848,33792,-1.1999100723942169,0.0001,16,32,5000,uha,14
35904,34816,-0.8726900572401632,0.0001,16,32,5000,uha,14
36960,35840,-0.9032059036299449,0.0001,16,32,5000,uha,14
38016,36864,-0.9001945991729743,0.0001,16,32,5000,uha,14
39072,37888,-0.5934505161904706,0.0001,16,32,5000,uha,14
40128,38912,-0.5508713932040603,0.0001,16,32,5000,uha,14
41184,39936,-0.6547895761254248,0.0001,16,32,5000,uha,14
42240,40960,-0.1425342848958433,0.0001,16,32,5000,uha,14
43296,41984,-0.9227678387184861,0.0001,16,32,5000,uha,14
44352,43008,-0.3867633059051476,0.0001,16,32,5000,uha,14
45408,44032,-0.03497068745057241,0.0001,16,32,5000,uha,14
46464,45056,-1.0820440126086108,0.0001,16,32,5000,uha,14
47520,46080,-0.6740812840035177,0.0001,16,32,5000,uha,14
48576,47104,-0.6923629805820672,0.0001,16,32,5000,uha,14
49632,48128,-0.9048380938241953,0.0001,16,32,5000,uha,14
50688,49152,-0.8346277359929459,0.0001,16,32,5000,uha,14
51744,50176,-0.38166992832184476,0.0001,16,32,5000,uha,14
52800,51200,-1.1224523304957073,0.0001,16,32,5000,uha,14
53856,52224,-0.9804700573746059,0.0001,16,32,5000,uha,14
54912,53248,-0.5019197905911348,0.0001,16,32,5000,uha,14
55968,54272,-0.867605148261883,0.0001,16,32,5000,uha,14
57024,55296,-0.6800764713613701,0.0001,16,32,5000,uha,14
58080,56320,-0.8621035096258831,0.0001,16,32,5000,uha,14
59136,57344,-0.9507400154401617,0.0001,16,32,5000,uha,14
60192,58368,-0.8555453805385023,0.0001,16,32,5000,uha,14
61248,59392,-0.9077384028938296,0.0001,16,32,5000,uha,14
62304,60416,-0.26361070411298027,0.0001,16,32,5000,uha,14
63360,61440,-0.9173939285613635,0.0001,16,32,5000,uha,14
64416,62464,-0.9273149915638799,0.0001,16,32,5000,uha,14
65472,63488,-0.9311042791299515,0.0001,16,32,5000,uha,14
66528,64512,-0.8319639193425346,0.0001,16,32,5000,uha,14
67584,65536,-0.8697068881372374,0.0001,16,32,5000,uha,14
68640,66560,-0.6625651338454501,0.0001,16,32,5000,uha,14
69696,67584,-1.015061653274258,0.0001,16,32,5000,uha,14
70752,68608,-0.42262024875313475,0.0001,16,32,5000,uha,14
71808,69632,-0.8705416222808795,0.0001,16,32,5000,uha,14
72864,70656,-0.3702197284475055,0.0001,16,32,5000,uha,14
73920,71680,-0.8435264560003883,0.0001,16,32,5000,uha,14
74976,72704,-0.9243562684271875,0.0001,16,32,5000,uha,14
76032,73728,-0.4501550857454859,0.0001,16,32,5000,uha,14
77088,74752,-0.7347137418840859,0.0001,16,32,5000,uha,14
78144,75776,-0.5673262721289785,0.0001,16,32,5000,uha,14
79200,76800,-0.37817920094619684,0.0001,16,32,5000,uha,14
80256,77824,-0.9604968487335794,0.0001,16,32,5000,uha,14
81312,78848,-0.9251495446702238,0.0001,16,32,5000,uha,14
82368,79872,-0.6352905303874019,0.0001,16,32,5000,uha,14
83424,80896,-0.9111420885940493,0.0001,16,32,5000,uha,14
84480,81920,-0.40176320064792304,0.0001,16,32,5000,uha,14
85536,82944,-0.7392199983722403,0.0001,16,32,5000,uha,14
86592,83968,-0.249881292677669,0.0001,16,32,5000,uha,14
87648,84992,-0.7115206686775357,0.0001,16,32,5000,uha,14
88704,86016,-0.7625879102300308,0.0001,16,32,5000,uha,14
89760,87040,0.1257260325739571,0.0001,16,32,5000,uha,14
90816,88064,-0.5837097704275314,0.0001,16,32,5000,uha,14
91872,89088,-0.8087809071090541,0.0001,16,32,5000,uha,14
92928,90112,0.2336875125519846,0.0001,16,32,5000,uha,14
93984,91136,-0.9250274182576161,0.0001,16,32,5000,uha,14
95040,92160,-0.8132767405867876,0.0001,16,32,5000,uha,14
96096,93184,-0.9770378304099578,0.0001,16,32,5000,uha,14
97152,94208,-0.5538671127871551,0.0001,16,32,5000,uha,14
98208,95232,-0.8318255675483917,0.0001,16,32,5000,uha,14
99264,96256,-0.9873254220062924,0.0001,16,32,5000,uha,14
100320,97280,-0.7953330646329366,0.0001,16,32,5000,uha,14
101376,98304,-0.8251707321347572,0.0001,16,32,5000,uha,14
102432,99328,-0.8763886950532571,0.0001,16,32,5000,uha,14
103488,100352,-0.8019561396076167,0.0001,16,32,5000,uha,14
104544,101376,-0.8505719763410342,0.0001,16,32,5000,uha,14
105600,102400,-0.9778435805963808,0.0001,16,32,5000,uha,14
106656,103424,-0.9532493286429329,0.0001,16,32,5000,uha,14
107712,104448,-0.5363507198415673,0.0001,16,32,5000,uha,14
108768,105472,-0.9183792668866717,0.0001,16,32,5000,uha,14
109824,106496,-0.8816011650295303,0.0001,16,32,5000,uha,14
110880,107520,-0.7619084319741232,0.0001,16,32,5000,uha,14
111936,108544,-0.8879785359315173,0.0001,16,32,5000,uha,14
112992,109568,-0.6755041339460135,0.0001,16,32,5000,uha,14
114048,110592,-0.7611916908336562,0.0001,16,32,5000,uha,14
115104,111616,-0.8781784988915042,0.0001,16,32,5000,uha,14
116160,112640,-0.6181939383446906,0.0001,16,32,5000,uha,14
117216,113664,-0.8802473195126828,0.0001,16,32,5000,uha,14
118272,114688,-0.7263105749948187,0.0001,16,32,5000,uha,14
119328,115712,-0.7587045791570164,0.0001,16,32,5000,uha,14
120384,116736,-0.9430322186790852,0.0001,16,32,5000,uha,14
121440,117760,-0.5328922710102324,0.0001,16,32,5000,uha,14
122496,118784,-0.3492802786231737,0.0001,16,32,5000,uha,14
123552,119808,-0.6879478540580601,0.0001,16,32,5000,uha,14
124608,120832,-0.8237831238929116,0.0001,16,32,5000,uha,14
125664,121856,-0.642511165965943,0.0001,16,32,5000,uha,14
126720,122880,-0.7690101138375818,0.0001,16,32,5000,uha,14
127776,123904,2.295669771235805,0.0001,16,32,5000,uha,14
128832,124928,-0.8699935323944645,0.0001,16,32,5000,uha,14
129888,125952,-1.0266065945531464,0.0001,16,32,5000,uha,14
130944,126976,0.1680656380867669,0.0001,16,32,5000,uha,14
132000,128000,-0.9998249074872527,0.0001,16,32,5000,uha,14
133056,129024,-0.39572985214358614,0.0001,16,32,5000,uha,14
134112,130048,-0.9762909131627913,0.0001,16,32,5000,uha,14
135168,131072,-0.9986664105593741,0.0001,16,32,5000,uha,14
136224,132096,-1.0196332236976842,0.0001,16,32,5000,uha,14
137280,133120,-0.8106541075230611,0.0001,16,32,5000,uha,14
138336,134144,-0.9581286662212882,0.0001,16,32,5000,uha,14
139392,135168,-0.9324010604748789,0.0001,16,32,5000,uha,14
140448,136192,-0.527615166492696,0.0001,16,32,5000,uha,14
141504,137216,-0.8851245215679908,0.0001,16,32,5000,uha,14
142560,138240,-0.5689709680211319,0.0001,16,32,5000,uha,14
143616,139264,-0.6413128600989557,0.0001,16,32,5000,uha,14
144672,140288,-0.16463414089979622,0.0001,16,32,5000,uha,14
145728,141312,-0.8160401172512826,0.0001,16,32,5000,uha,14
146784,142336,-0.8865261492179659,0.0001,16,32,5000,uha,14
147840,143360,-0.9743418011447966,0.0001,16,32,5000,uha,14
148896,144384,-0.9173667811867867,0.0001,16,32,5000,uha,14
149952,145408,-0.7356989946625445,0.0001,16,32,5000,uha,14
151008,146432,-0.3969211477609509,0.0001,16,32,5000,uha,14
152064,147456,-0.7805166119781015,0.0001,16,32,5000,uha,14
153120,148480,-0.6445736926874606,0.0001,16,32,5000,uha,14
154176,149504,-0.8854417690840473,0.0001,16,32,5000,uha,14
155232,150528,-0.7669234336402306,0.0001,16,32,5000,uha,14
156288,151552,-1.0086118555415515,0.0001,16,32,5000,uha,14
157344,152576,-0.7253677138261292,0.0001,16,32,5000,uha,14
158400,153600,-1.0038310968533724,0.0001,16,32,5000,uha,14
159456,154624,-0.9171281224156616,0.0001,16,32,5000,uha,14
160512,155648,-0.7288279723645799,0.0001,16,32,5000,uha,14
161568,156672,-0.78124058181821,0.0001,16,32,5000,uha,14
162624,157696,-0.5024478758551139,0.0001,16,32,5000,uha,14
163680,158720,-0.9042571957043934,0.0001,16,32,5000,uha,14
164736,159744,-0.8586328495463595,0.0001,16,32,5000,uha,14
165792,160768,-0.5928459706068931,0.0001,16,32,5000,uha,14
166848,161792,-0.9289185769568311,0.0001,16,32,5000,uha,14
167904,162816,-1.0309209446443024,0.0001,16,32,5000,uha,14
168960,163840,-0.9014277305573852,0.0001,16,32,5000,uha,14
170016,164864,-0.9737091918093386,0.0001,16,32,5000,uha,14
171072,165888,-0.15171547147767672,0.0001,16,32,5000,uha,14
172128,166912,-0.9054645299826811,0.0001,16,32,5000,uha,14
