n_lpdf_eval,n_grad_eval,logzs_eval,lr,nbridge,batchsize,niters,method,id
4128,4096,-0.14991937295715108,0.01,64,32,5000,uha,31
8256,8192,-0.7868024339701281,0.01,64,32,5000,uha,31
12384,12288,-0.4654245930289269,0.01,64,32,5000,uha,31
16512,16384,-0.7633174684385615,0.01,64,32,5000,uha,31
20640,20480,-0.8066438487845256,0.01,64,32,5000,uha,31
24768,24576,-0.7428374137326914,0.01,64,32,5000,uha,31
28896,28672,-0.5415843970593288,0.01,64,32,5000,uha,31
33024,32768,-0.8968602199654123,0.01,64,32,5000,uha,31
37152,36864,-0.5090235616497667,0.01,64,32,5000,uha,31
41280,40960,-0.7307188902965551,0.01,64,32,5000,uha,31
45408,45056,0.7628409760376327,0.01,64,32,5000,uha,31
49536,49152,-0.5139318248554066,0.01,64,32,5000,uha,31
53664,53248,-0.11120229265382608,0.01,64,32,5000,uha,31
57792,57344,-0.7756800244299997,0.01,64,32,5000,uha,31
61920,61440,-0.17831643596461255,0.01,64,32,5000,uha,31
66048,65536,-0.8632566482415749,0.01,64,32,5000,uha,31
70176,69632,-0.6913397405551338,0.01,64,32,5000,uha,31
74304,73728,-0.5867528156995174,0.01,64,32,5000,uha,31
78432,77824,-0.5776214973462004,0.01,64,32,5000,uha,31
82560,81920,-0.7409806346275376,0.01,64,32,5000,uha,31
86688,86016,-0.6580210058270293,0.01,64,32,5000,uha,31
90816,90112,-0.5285414021546959,0.01,64,32,5000,uha,31
94944,94208,-0.5441868438040691,0.01,64,32,5000,uha,31
99072,98304,-0.5967015746246025,0.01,64,32,5000,uha,31
103200,102400,-0.7113621716229739,0.01,64,32,5000,uha,31
107328,106496,-0.626444239376533,0.01,64,32,5000,uha,31
111456,110592,-0.27946306257436326,0.01,64,32,5000,uha,31
115584,114688,-0.5277497443044101,0.01,64,32,5000,uha,31
119712,118784,-0.6866524433032675,0.01,64,32,5000,uha,31
123840,122880,-0.49626693814730416,0.01,64,32,5000,uha,31
127968,126976,-0.34527273735213626,0.01,64,32,5000,uha,31
132096,131072,-0.513351330253875,0.01,64,32,5000,uha,31
136224,135168,-0.5931573944850426,0.01,64,32,5000,uha,31
140352,139264,-0.1973568484823618,0.01,64,32,5000,uha,31
144480,143360,-0.5327373766210561,0.01,64,32,5000,uha,31
148608,147456,-0.7160890975620839,0.01,64,32,5000,uha,31
152736,151552,-0.6510776822769069,0.01,64,32,5000,uha,31
