n_lpdf_eval,n_grad_eval,logzs_eval,lr,nbridge,batchsize,niters,method,id
1056,1024,-0.8675832748413086,0.001,16,32,5000,uha,11
2112,2048,-0.5990028381347656,0.001,16,32,5000,uha,11
3168,3072,-0.8161602020263672,0.001,16,32,5000,uha,11
4224,4096,0.29782581329345703,0.001,16,32,5000,uha,11
5280,5120,-0.7727203369140625,0.001,16,32,5000,uha,11
6336,6144,-0.14151382446289062,0.001,16,32,5000,uha,11
7392,7168,-0.7471718788146973,0.001,16,32,5000,uha,11
8448,8192,-0.7389397621154785,0.001,16,32,5000,uha,11
9504,9216,-0.3475341796875,0.001,16,32,5000,uha,11
10560,10240,-0.9006862640380859,0.001,16,32,5000,uha,11
11616,11264,-0.8400363922119141,0.001,16,32,5000,uha,11
12672,12288,-0.9399065971374512,0.001,16,32,5000,uha,11
13728,13312,-0.49706220626831055,0.001,16,32,5000,uha,11
14784,14336,-0.39981746673583984,0.001,16,32,5000,uha,11
15840,15360,-0.15004539489746094,0.001,16,32,5000,uha,11
16896,16384,-0.6440343856811523,0.001,16,32,5000,uha,11
17952,17408,-0.6738734245300293,0.001,16,32,5000,uha,11
19008,18432,-0.8280301094055176,0.001,16,32,5000,uha,11
20064,19456,-0.8038716316223145,0.001,16,32,5000,uha,11
21120,20480,-0.18409156799316406,0.001,16,32,5000,uha,11
22176,21504,-0.8134346008300781,0.001,16,32,5000,uha,11
23232,22528,-0.7473998069763184,0.001,16,32,5000,uha,11
24288,23552,0.3713693618774414,0.001,16,32,5000,uha,11
25344,24576,-1.1739616394042969,0.001,16,32,5000,uha,11
26400,25600,-0.7936739921569824,0.001,16,32,5000,uha,11
27456,26624,-0.6921510696411133,0.001,16,32,5000,uha,11
28512,27648,-1.0126476287841797,0.001,16,32,5000,uha,11
29568,28672,-0.5215744972229004,0.001,16,32,5000,uha,11
30624,29696,-0.7904796600341797,0.001,16,32,5000,uha,11
31680,30720,0.25188350677490234,0.001,16,32,5000,uha,11
32736,31744,-1.0343799591064453,0.001,16,32,5000,uha,11
33792,32768,-0.8625707626342773,0.001,16,32,5000,uha,11
