n_lpdf_eval,n_grad_eval,logzs_eval,lr,nbridge,batchsize,niters,method,id
32,4064,-783.3552951343868,0.0001,64,32,5000,ula,17
64,8128,-809.3810155047693,0.0001,64,32,5000,ula,17
96,12192,-776.8037067294027,0.0001,64,32,5000,ula,17
128,16256,-803.1340434481282,0.0001,64,32,5000,ula,17
160,20320,-772.6258522828389,0.0001,64,32,5000,ula,17
192,24384,-817.5643316634681,0.0001,64,32,5000,ula,17
224,28448,-777.8455528847784,0.0001,64,32,5000,ula,17
256,32512,-813.9174579471263,0.0001,64,32,5000,ula,17
288,36576,-782.5233399371891,0.0001,64,32,5000,ula,17
320,40640,-794.1404252736754,0.0001,64,32,5000,ula,17
352,44704,-773.577312492815,0.0001,64,32,5000,ula,17
384,48768,-817.8333273580132,0.0001,64,32,5000,ula,17
416,52832,-772.0950982828167,0.0001,64,32,5000,ula,17
448,56896,-826.5070831441277,0.0001,64,32,5000,ula,17
480,60960,-781.9141224681296,0.0001,64,32,5000,ula,17
512,65024,-696.7533837153632,0.0001,64,32,5000,ula,17
544,69088,-782.8999871642928,0.0001,64,32,5000,ula,17
576,73152,-798.9156003058895,0.0001,64,32,5000,ula,17
608,77216,-776.147750196223,0.0001,64,32,5000,ula,17
640,81280,-790.7554674175112,0.0001,64,32,5000,ula,17
672,85344,-787.3505580097573,0.0001,64,32,5000,ula,17
704,89408,-762.9941761969026,0.0001,64,32,5000,ula,17
736,93472,-806.0717033270109,0.0001,64,32,5000,ula,17
768,97536,-835.6905053486793,0.0001,64,32,5000,ula,17
800,101600,-745.3032682575633,0.0001,64,32,5000,ula,17
832,105664,-868.08782290939,0.0001,64,32,5000,ula,17
864,109728,-677.7721799824932,0.0001,64,32,5000,ula,17
896,113792,-800.212910058469,0.0001,64,32,5000,ula,17
928,117856,-840.4941656426669,0.0001,64,32,5000,ula,17
960,121920,-773.533442040272,0.0001,64,32,5000,ula,17
992,125984,-792.8793714967102,0.0001,64,32,5000,ula,17
1024,130048,-745.179301757762,0.0001,64,32,5000,ula,17
1056,134112,-762.412995042629,0.0001,64,32,5000,ula,17
1088,138176,-837.9061757883113,0.0001,64,32,5000,ula,17
1120,142240,-825.9168099449425,0.0001,64,32,5000,ula,17
1152,146304,-710.2442714325093,0.0001,64,32,5000,ula,17
1184,150368,-748.0789923406436,0.0001,64,32,5000,ula,17
1216,154432,-777.2469858813082,0.0001,64,32,5000,ula,17
1248,158496,-831.7413115016028,0.0001,64,32,5000,ula,17
1280,162560,-786.4675641860781,0.0001,64,32,5000,ula,17
1312,166624,-739.3592726972548,0.0001,64,32,5000,ula,17
1344,170688,-810.9576630433394,0.0001,64,32,5000,ula,17
1376,174752,-754.9395449102243,0.0001,64,32,5000,ula,17
1408,178816,-776.1194044855416,0.0001,64,32,5000,ula,17
1440,182880,-758.5648729046668,0.0001,64,32,5000,ula,17
1472,186944,-808.6397194337244,0.0001,64,32,5000,ula,17
1504,191008,-730.8112703186688,0.0001,64,32,5000,ula,17
1536,195072,-769.2676876997659,0.0001,64,32,5000,ula,17
1568,199136,-804.1429761672266,0.0001,64,32,5000,ula,17
1600,203200,-822.1003803144031,0.0001,64,32,5000,ula,17
1632,207264,-694.825773522807,0.0001,64,32,5000,ula,17
1664,211328,-772.0592001129193,0.0001,64,32,5000,ula,17
1696,215392,-827.6245039872747,0.0001,64,32,5000,ula,17
1728,219456,-815.3474302038236,0.0001,64,32,5000,ula,17
1760,223520,-773.4440408461966,0.0001,64,32,5000,ula,17
1792,227584,-815.2182956046852,0.0001,64,32,5000,ula,17
1824,231648,-808.875338722114,0.0001,64,32,5000,ula,17
1856,235712,-776.8279903133895,0.0001,64,32,5000,ula,17
1888,239776,-677.22655713958,0.0001,64,32,5000,ula,17
1920,243840,-771.9534333738831,0.0001,64,32,5000,ula,17
1952,247904,-793.1311267011232,0.0001,64,32,5000,ula,17
1984,251968,-740.1895486807126,0.0001,64,32,5000,ula,17
2016,256032,-777.0087347024438,0.0001,64,32,5000,ula,17
2048,260096,-768.3692117041859,0.0001,64,32,5000,ula,17
2080,264160,-770.4952531788061,0.0001,64,32,5000,ula,17
2112,268224,-772.3070228303764,0.0001,64,32,5000,ula,17
2144,272288,-791.2312940589528,0.0001,64,32,5000,ula,17
2176,276352,-813.8260074123805,0.0001,64,32,5000,ula,17
2208,280416,-752.6203738526685,0.0001,64,32,5000,ula,17
2240,284480,-781.0261449243475,0.0001,64,32,5000,ula,17
2272,288544,-770.9526770203191,0.0001,64,32,5000,ula,17
2304,292608,-799.5351055061655,0.0001,64,32,5000,ula,17
2336,296672,-759.5342173143426,0.0001,64,32,5000,ula,17
2368,300736,-792.5136233117474,0.0001,64,32,5000,ula,17
2400,304800,-774.0749081056705,0.0001,64,32,5000,ula,17
2432,308864,-807.3682069824766,0.0001,64,32,5000,ula,17
2464,312928,-829.9403638400402,0.0001,64,32,5000,ula,17
2496,316992,-808.8160246023567,0.0001,64,32,5000,ula,17
2528,321056,-844.1217427541502,0.0001,64,32,5000,ula,17
2560,325120,-756.4184034236291,0.0001,64,32,5000,ula,17
2592,329184,-797.962141481996,0.0001,64,32,5000,ula,17
2624,333248,-800.9850150122699,0.0001,64,32,5000,ula,17
2656,337312,-769.4611228859718,0.0001,64,32,5000,ula,17
2688,341376,-764.761966346182,0.0001,64,32,5000,ula,17
2720,345440,-785.5593457733984,0.0001,64,32,5000,ula,17
2752,349504,-726.2889749570138,0.0001,64,32,5000,ula,17
2784,353568,-808.3730825490879,0.0001,64,32,5000,ula,17
2816,357632,-807.375055308918,0.0001,64,32,5000,ula,17
2848,361696,-770.0466454287028,0.0001,64,32,5000,ula,17
2880,365760,-819.3341454849124,0.0001,64,32,5000,ula,17
2912,369824,-823.5112378297323,0.0001,64,32,5000,ula,17
2944,373888,-801.400862758367,0.0001,64,32,5000,ula,17
2976,377952,-739.1651890179553,0.0001,64,32,5000,ula,17
3008,382016,-728.556306132068,0.0001,64,32,5000,ula,17
