n_lpdf_eval,n_grad_eval,logzs_eval,lr,nbridge,batchsize,niters,method,id
32,2016,-677.7980288685391,0.001,32,32,5000,ula,20
64,4032,-696.5841745040924,0.001,32,32,5000,ula,20
96,6048,-754.7822245149772,0.001,32,32,5000,ula,20
128,8064,-764.6533039394228,0.001,32,32,5000,ula,20
160,10080,-659.2160731148257,0.001,32,32,5000,ula,20
192,12096,-757.8814511187936,0.001,32,32,5000,ula,20
224,14112,-741.104343787517,0.001,32,32,5000,ula,20
256,16128,-743.6863632407,0.001,32,32,5000,ula,20
288,18144,-717.9775247819314,0.001,32,32,5000,ula,20
320,20160,-717.0475676188822,0.001,32,32,5000,ula,20
352,22176,-716.1000732837009,0.001,32,32,5000,ula,20
384,24192,-664.8241444467474,0.001,32,32,5000,ula,20
416,26208,-597.4528239050575,0.001,32,32,5000,ula,20
448,28224,-703.9479435223146,0.001,32,32,5000,ula,20
480,30240,-698.341562476987,0.001,32,32,5000,ula,20
512,32256,-762.3903720246991,0.001,32,32,5000,ula,20
544,34272,-698.6152667045138,0.001,32,32,5000,ula,20
576,36288,-735.8224336739778,0.001,32,32,5000,ula,20
608,38304,-732.4279280593507,0.001,32,32,5000,ula,20
640,40320,-765.165459506994,0.001,32,32,5000,ula,20
672,42336,-683.4771837949403,0.001,32,32,5000,ula,20
704,44352,-679.0096202811218,0.001,32,32,5000,ula,20
736,46368,-700.6732800900277,0.001,32,32,5000,ula,20
768,48384,-672.3758774829704,0.001,32,32,5000,ula,20
800,50400,-717.4809159321471,0.001,32,32,5000,ula,20
832,52416,-754.7768737908865,0.001,32,32,5000,ula,20
864,54432,-642.7987982381132,0.001,32,32,5000,ula,20
896,56448,-696.8114169392236,0.001,32,32,5000,ula,20
928,58464,-689.9736367442623,0.001,32,32,5000,ula,20
960,60480,-689.9617729341749,0.001,32,32,5000,ula,20
992,62496,-719.0888450448277,0.001,32,32,5000,ula,20
1024,64512,-765.3280814591245,0.001,32,32,5000,ula,20
1056,66528,-675.6145460942239,0.001,32,32,5000,ula,20
1088,68544,-699.5383780363674,0.001,32,32,5000,ula,20
1120,70560,-671.5524451294875,0.001,32,32,5000,ula,20
1152,72576,-675.5419301230394,0.001,32,32,5000,ula,20
1184,74592,-719.5561201301078,0.001,32,32,5000,ula,20
1216,76608,-658.917353556433,0.001,32,32,5000,ula,20
1248,78624,-723.5012910345708,0.001,32,32,5000,ula,20
1280,80640,-704.0447169977646,0.001,32,32,5000,ula,20
1312,82656,-695.3041748901868,0.001,32,32,5000,ula,20
1344,84672,-680.4998504895027,0.001,32,32,5000,ula,20
1376,86688,-612.7094454532574,0.001,32,32,5000,ula,20
1408,88704,-696.3479156714383,0.001,32,32,5000,ula,20
1440,90720,-699.1006325915807,0.001,32,32,5000,ula,20
1472,92736,-704.6295310939452,0.001,32,32,5000,ula,20
1504,94752,-696.9975692819912,0.001,32,32,5000,ula,20
1536,96768,-671.6876754903466,0.001,32,32,5000,ula,20
1568,98784,-647.6588102808525,0.001,32,32,5000,ula,20
1600,100800,-743.3794825734564,0.001,32,32,5000,ula,20
1632,102816,-730.1268733136125,0.001,32,32,5000,ula,20
1664,104832,-736.3122739507807,0.001,32,32,5000,ula,20
1696,106848,-648.7306418489376,0.001,32,32,5000,ula,20
1728,108864,-697.7358433058807,0.001,32,32,5000,ula,20
1760,110880,-700.675308266641,0.001,32,32,5000,ula,20
1792,112896,-604.6732158278977,0.001,32,32,5000,ula,20
1824,114912,-667.1693042876499,0.001,32,32,5000,ula,20
1856,116928,-655.059329494397,0.001,32,32,5000,ula,20
1888,118944,-707.2705892733228,0.001,32,32,5000,ula,20
1920,120960,-713.6780505552942,0.001,32,32,5000,ula,20
1952,122976,-684.9386322193999,0.001,32,32,5000,ula,20
1984,124992,-698.075851365957,0.001,32,32,5000,ula,20
2016,127008,-699.9685991553035,0.001,32,32,5000,ula,20
2048,129024,-667.6992803200891,0.001,32,32,5000,ula,20
2080,131040,-702.8617201076686,0.001,32,32,5000,ula,20
2112,133056,-655.3801252118229,0.001,32,32,5000,ula,20
2144,135072,-638.8078043509512,0.001,32,32,5000,ula,20
2176,137088,-678.7335257109452,0.001,32,32,5000,ula,20
2208,139104,-646.7127383639385,0.001,32,32,5000,ula,20
2240,141120,-654.4949703881341,0.001,32,32,5000,ula,20
2272,143136,-600.7212807072001,0.001,32,32,5000,ula,20
2304,145152,-652.3631538706633,0.001,32,32,5000,ula,20
2336,147168,-676.5619876847595,0.001,32,32,5000,ula,20
2368,149184,-683.8458424276259,0.001,32,32,5000,ula,20
2400,151200,-632.7216904253493,0.001,32,32,5000,ula,20
2432,153216,-629.6053565906223,0.001,32,32,5000,ula,20
2464,155232,-668.0758283414755,0.001,32,32,5000,ula,20
2496,157248,-674.0669594396805,0.001,32,32,5000,ula,20
2528,159264,-655.9495416290222,0.001,32,32,5000,ula,20
2560,161280,-646.3037345227237,0.001,32,32,5000,ula,20
2592,163296,-644.8723223717118,0.001,32,32,5000,ula,20
2624,165312,-600.8179930406092,0.001,32,32,5000,ula,20
2656,167328,-647.1894246464942,0.001,32,32,5000,ula,20
2688,169344,-636.9776875581337,0.001,32,32,5000,ula,20
2720,171360,-595.1663497883479,0.001,32,32,5000,ula,20
2752,173376,-670.0879431795531,0.001,32,32,5000,ula,20
2784,175392,-632.6082089602676,0.001,32,32,5000,ula,20
2816,177408,-666.8931989575118,0.001,32,32,5000,ula,20
2848,179424,-637.0103397722363,0.001,32,32,5000,ula,20
2880,181440,-654.4810410864768,0.001,32,32,5000,ula,20
2912,183456,-663.9040219245924,0.001,32,32,5000,ula,20
2944,185472,-612.0006177382473,0.001,32,32,5000,ula,20
2976,187488,-637.3874320043979,0.001,32,32,5000,ula,20
3008,189504,-610.5490811179324,0.001,32,32,5000,ula,20
3040,191520,-623.5664950782766,0.001,32,32,5000,ula,20
3072,193536,-670.3845247114155,0.001,32,32,5000,ula,20
3104,195552,-646.6769691655879,0.001,32,32,5000,ula,20
3136,197568,-645.2959755673069,0.001,32,32,5000,ula,20
3168,199584,-619.4443147958799,0.001,32,32,5000,ula,20
3200,201600,-627.6603653214457,0.001,32,32,5000,ula,20
3232,203616,-612.9653530514695,0.001,32,32,5000,ula,20
3264,205632,-664.1828580081793,0.001,32,32,5000,ula,20
3296,207648,-617.0005461565742,0.001,32,32,5000,ula,20
3328,209664,-660.2076891335222,0.001,32,32,5000,ula,20
3360,211680,-622.67805727193,0.001,32,32,5000,ula,20
3392,213696,-652.2778609705075,0.001,32,32,5000,ula,20
3424,215712,-650.5026814079355,0.001,32,32,5000,ula,20
3456,217728,-678.1450585438149,0.001,32,32,5000,ula,20
3488,219744,-656.8005884001127,0.001,32,32,5000,ula,20
3520,221760,-578.4198119056838,0.001,32,32,5000,ula,20
3552,223776,-654.9086297172711,0.001,32,32,5000,ula,20
3584,225792,-607.7810846512708,0.001,32,32,5000,ula,20
3616,227808,-628.183108008598,0.001,32,32,5000,ula,20
3648,229824,-634.782752415661,0.001,32,32,5000,ula,20
3680,231840,-599.0794880554428,0.001,32,32,5000,ula,20
3712,233856,-628.4199494383271,0.001,32,32,5000,ula,20
3744,235872,-653.9692072716085,0.001,32,32,5000,ula,20
3776,237888,-680.0966484347164,0.001,32,32,5000,ula,20
3808,239904,-623.2369146203964,0.001,32,32,5000,ula,20
3840,241920,-663.7404605039055,0.001,32,32,5000,ula,20
3872,243936,-607.3068178577796,0.001,32,32,5000,ula,20
3904,245952,-608.5125292047254,0.001,32,32,5000,ula,20
3936,247968,-573.3823541098125,0.001,32,32,5000,ula,20
3968,249984,-631.8736222197882,0.001,32,32,5000,ula,20
4000,252000,-657.7360275331924,0.001,32,32,5000,ula,20
4032,254016,-638.726968076952,0.001,32,32,5000,ula,20
4064,256032,-642.8897432798865,0.001,32,32,5000,ula,20
4096,258048,-643.2548158525665,0.001,32,32,5000,ula,20
4128,260064,-650.0122889741018,0.001,32,32,5000,ula,20
4160,262080,-610.2589314470125,0.001,32,32,5000,ula,20
4192,264096,-619.1256562076684,0.001,32,32,5000,ula,20
4224,266112,-609.8860327196161,0.001,32,32,5000,ula,20
4256,268128,-635.7033746229062,0.001,32,32,5000,ula,20
4288,270144,-561.9786840226782,0.001,32,32,5000,ula,20
4320,272160,-667.3174796800615,0.001,32,32,5000,ula,20
4352,274176,-569.2223408038976,0.001,32,32,5000,ula,20
4384,276192,-604.2419847843311,0.001,32,32,5000,ula,20
4416,278208,-620.4750945110321,0.001,32,32,5000,ula,20
4448,280224,-551.0627260839183,0.001,32,32,5000,ula,20
4480,282240,-630.6786215400358,0.001,32,32,5000,ula,20
4512,284256,-620.8143168736852,0.001,32,32,5000,ula,20
4544,286272,-593.8545053107173,0.001,32,32,5000,ula,20
4576,288288,-578.7245663893808,0.001,32,32,5000,ula,20
4608,290304,-576.9511220986607,0.001,32,32,5000,ula,20
4640,292320,-619.5369107649682,0.001,32,32,5000,ula,20
4672,294336,-603.2173676980789,0.001,32,32,5000,ula,20
4704,296352,-546.8799547088508,0.001,32,32,5000,ula,20
4736,298368,-596.2750420466728,0.001,32,32,5000,ula,20
4768,300384,-607.5759065729789,0.001,32,32,5000,ula,20
4800,302400,-628.6098576034499,0.001,32,32,5000,ula,20
4832,304416,-593.444620145177,0.001,32,32,5000,ula,20
4864,306432,-607.7074287388883,0.001,32,32,5000,ula,20
4896,308448,-640.0258329576926,0.001,32,32,5000,ula,20
4928,310464,-551.3281981623065,0.001,32,32,5000,ula,20
4960,312480,-585.1434267063123,0.001,32,32,5000,ula,20
4992,314496,-616.4345209355483,0.001,32,32,5000,ula,20
5024,316512,-609.7786985514444,0.001,32,32,5000,ula,20
5056,318528,-644.2750442563682,0.001,32,32,5000,ula,20
5088,320544,-604.5415124948047,0.001,32,32,5000,ula,20
5120,322560,-592.7141631773136,0.001,32,32,5000,ula,20
5152,324576,-616.2540522131435,0.001,32,32,5000,ula,20
5184,326592,-560.4722535207633,0.001,32,32,5000,ula,20
5216,328608,-571.7102076076532,0.001,32,32,5000,ula,20
5248,330624,-611.3289552836785,0.001,32,32,5000,ula,20
5280,332640,-623.2502170463736,0.001,32,32,5000,ula,20
5312,334656,-528.4935647571376,0.001,32,32,5000,ula,20
5344,336672,-550.2588741309273,0.001,32,32,5000,ula,20
5376,338688,-615.7461963464843,0.001,32,32,5000,ula,20
5408,340704,-589.668732452976,0.001,32,32,5000,ula,20
5440,342720,-601.1514381498466,0.001,32,32,5000,ula,20
5472,344736,-562.7342192170934,0.001,32,32,5000,ula,20
5504,346752,-602.0278109191122,0.001,32,32,5000,ula,20
5536,348768,-585.2241815993792,0.001,32,32,5000,ula,20
5568,350784,-606.4766716459538,0.001,32,32,5000,ula,20
5600,352800,-619.2265267329868,0.001,32,32,5000,ula,20
5632,354816,-500.7942115737185,0.001,32,32,5000,ula,20
5664,356832,-556.7345360059384,0.001,32,32,5000,ula,20
5696,358848,-595.6614326416211,0.001,32,32,5000,ula,20
5728,360864,-540.6752181890707,0.001,32,32,5000,ula,20
5760,362880,-590.6964744463036,0.001,32,32,5000,ula,20
5792,364896,-583.3092038270458,0.001,32,32,5000,ula,20
5824,366912,-616.4163497494688,0.001,32,32,5000,ula,20
5856,368928,-576.7473264059473,0.001,32,32,5000,ula,20
5888,370944,-586.1070289932067,0.001,32,32,5000,ula,20
5920,372960,-600.6283831910991,0.001,32,32,5000,ula,20
5952,374976,-573.6690260608914,0.001,32,32,5000,ula,20
5984,376992,-551.9156392914585,0.001,32,32,5000,ula,20
6016,379008,-553.0067184639455,0.001,32,32,5000,ula,20
6048,381024,-563.1866365463183,0.001,32,32,5000,ula,20
6080,383040,-561.8248086734362,0.001,32,32,5000,ula,20
6112,385056,-583.8696246352882,0.001,32,32,5000,ula,20
6144,387072,-567.2880695143671,0.001,32,32,5000,ula,20
6176,389088,-566.0154873380897,0.001,32,32,5000,ula,20
6208,391104,-562.2756128552596,0.001,32,32,5000,ula,20
6240,393120,-572.9313244406513,0.001,32,32,5000,ula,20
6272,395136,-523.1401858435378,0.001,32,32,5000,ula,20
6304,397152,-559.2534781758219,0.001,32,32,5000,ula,20
6336,399168,-599.5384222559522,0.001,32,32,5000,ula,20
6368,401184,-568.1822231256933,0.001,32,32,5000,ula,20
6400,403200,-582.3764060361208,0.001,32,32,5000,ula,20
6432,405216,-573.8344530822194,0.001,32,32,5000,ula,20
6464,407232,-584.1353945848978,0.001,32,32,5000,ula,20
6496,409248,-567.61252615486,0.001,32,32,5000,ula,20
6528,411264,-542.8632546488182,0.001,32,32,5000,ula,20
6560,413280,-534.5209314948497,0.001,32,32,5000,ula,20
6592,415296,-563.1858434409809,0.001,32,32,5000,ula,20
6624,417312,-533.8416086805137,0.001,32,32,5000,ula,20
6656,419328,-553.8271044817819,0.001,32,32,5000,ula,20
6688,421344,-577.0368142729135,0.001,32,32,5000,ula,20
6720,423360,-551.645142644366,0.001,32,32,5000,ula,20
6752,425376,-581.2790723836528,0.001,32,32,5000,ula,20
6784,427392,-580.5682054665651,0.001,32,32,5000,ula,20
6816,429408,-580.607030454452,0.001,32,32,5000,ula,20
6848,431424,-578.896138866692,0.001,32,32,5000,ula,20
6880,433440,-558.0934688019191,0.001,32,32,5000,ula,20
6912,435456,-552.9147915668897,0.001,32,32,5000,ula,20
6944,437472,-547.4482434094608,0.001,32,32,5000,ula,20
6976,439488,-554.553399679018,0.001,32,32,5000,ula,20
7008,441504,-506.42595247892183,0.001,32,32,5000,ula,20
7040,443520,-530.4880878889155,0.001,32,32,5000,ula,20
7072,445536,-568.0483428961815,0.001,32,32,5000,ula,20
7104,447552,-518.710787741652,0.001,32,32,5000,ula,20
7136,449568,-558.918218977062,0.001,32,32,5000,ula,20
7168,451584,-545.9121268390829,0.001,32,32,5000,ula,20
7200,453600,-524.1998210702338,0.001,32,32,5000,ula,20
7232,455616,-532.8214569753364,0.001,32,32,5000,ula,20
7264,457632,-500.3595474103238,0.001,32,32,5000,ula,20
7296,459648,-510.97163155362637,0.001,32,32,5000,ula,20
7328,461664,-479.1774239005628,0.001,32,32,5000,ula,20
7360,463680,-541.8991198045138,0.001,32,32,5000,ula,20
7392,465696,-557.9908221068639,0.001,32,32,5000,ula,20
7424,467712,-506.1399454499113,0.001,32,32,5000,ula,20
7456,469728,-505.8780299987858,0.001,32,32,5000,ula,20
7488,471744,-524.1740568606414,0.001,32,32,5000,ula,20
7520,473760,-545.7174762682853,0.001,32,32,5000,ula,20
7552,475776,-468.4556710490875,0.001,32,32,5000,ula,20
7584,477792,-523.1257411457287,0.001,32,32,5000,ula,20
7616,479808,-515.9590901996334,0.001,32,32,5000,ula,20
7648,481824,-545.2896771545114,0.001,32,32,5000,ula,20
7680,483840,-529.723492450335,0.001,32,32,5000,ula,20
7712,485856,-527.484602111403,0.001,32,32,5000,ula,20
7744,487872,-528.113900822061,0.001,32,32,5000,ula,20
7776,489888,-491.2164774759157,0.001,32,32,5000,ula,20
7808,491904,-575.3383775826994,0.001,32,32,5000,ula,20
7840,493920,-517.1497372714688,0.001,32,32,5000,ula,20
7872,495936,-487.0232782840685,0.001,32,32,5000,ula,20
7904,497952,-480.8005846397109,0.001,32,32,5000,ula,20
7936,499968,-555.6863358313415,0.001,32,32,5000,ula,20
7968,501984,-520.5157463797971,0.001,32,32,5000,ula,20
8000,504000,-535.032145333275,0.001,32,32,5000,ula,20
8032,506016,-538.0278739473858,0.001,32,32,5000,ula,20
8064,508032,-555.3058646852593,0.001,32,32,5000,ula,20
8096,510048,-577.0908630195164,0.001,32,32,5000,ula,20
8128,512064,-556.2898881820665,0.001,32,32,5000,ula,20
8160,514080,-531.129435099011,0.001,32,32,5000,ula,20
8192,516096,-551.1099474163485,0.001,32,32,5000,ula,20
8224,518112,-547.2738783823621,0.001,32,32,5000,ula,20
8256,520128,-539.5016725966996,0.001,32,32,5000,ula,20
8288,522144,-537.87312181136,0.001,32,32,5000,ula,20
8320,524160,-539.4960890925054,0.001,32,32,5000,ula,20
8352,526176,-548.768566129062,0.001,32,32,5000,ula,20
8384,528192,-516.9422067378482,0.001,32,32,5000,ula,20
8416,530208,-534.8246241966241,0.001,32,32,5000,ula,20
8448,532224,-514.8837248116852,0.001,32,32,5000,ula,20
