n_lpdf_eval,n_grad_eval,logzs_eval,lr,nbridge,batchsize,niters,method,id
32,2016,-737.7645909474335,0.01,32,32,5000,ula,5
64,4032,-761.0941984040537,0.01,32,32,5000,ula,5
96,6048,-658.795004427718,0.01,32,32,5000,ula,5
128,8064,-594.4310616418168,0.01,32,32,5000,ula,5
160,10080,-688.6155307111648,0.01,32,32,5000,ula,5
192,12096,-647.6364578334823,0.01,32,32,5000,ula,5
224,14112,-621.1020049313726,0.01,32,32,5000,ula,5
256,16128,-642.5333565994923,0.01,32,32,5000,ula,5
288,18144,-597.4245260895988,0.01,32,32,5000,ula,5
320,20160,-627.6943162830446,0.01,32,32,5000,ula,5
352,22176,-592.2819491817198,0.01,32,32,5000,ula,5
384,24192,-546.160890936629,0.01,32,32,5000,ula,5
416,26208,-597.4649958775883,0.01,32,32,5000,ula,5
448,28224,-536.8133073889927,0.01,32,32,5000,ula,5
480,30240,-563.7730018477489,0.01,32,32,5000,ula,5
512,32256,-487.37066277858935,0.01,32,32,5000,ula,5
544,34272,-512.4206004283218,0.01,32,32,5000,ula,5
576,36288,-498.8905678818049,0.01,32,32,5000,ula,5
608,38304,-494.28426906657205,0.01,32,32,5000,ula,5
640,40320,-478.53490959722495,0.01,32,32,5000,ula,5
672,42336,-508.54493163230984,0.01,32,32,5000,ula,5
704,44352,-502.9520812222081,0.01,32,32,5000,ula,5
736,46368,-505.5928466480868,0.01,32,32,5000,ula,5
768,48384,-477.0357027286719,0.01,32,32,5000,ula,5
800,50400,-447.1358073325222,0.01,32,32,5000,ula,5
832,52416,-433.1959934897735,0.01,32,32,5000,ula,5
864,54432,-446.79540542024336,0.01,32,32,5000,ula,5
896,56448,-478.1473249456638,0.01,32,32,5000,ula,5
928,58464,-452.1071248571423,0.01,32,32,5000,ula,5
960,60480,-456.7270916109318,0.01,32,32,5000,ula,5
992,62496,-435.309413816994,0.01,32,32,5000,ula,5
1024,64512,-409.86328124392605,0.01,32,32,5000,ula,5
1056,66528,-416.69117863445933,0.01,32,32,5000,ula,5
1088,68544,-410.08151080440683,0.01,32,32,5000,ula,5
1120,70560,-364.683634163747,0.01,32,32,5000,ula,5
1152,72576,-411.3600584895783,0.01,32,32,5000,ula,5
1184,74592,-380.3847250753968,0.01,32,32,5000,ula,5
1216,76608,-360.07528549470464,0.01,32,32,5000,ula,5
1248,78624,-377.15878183109265,0.01,32,32,5000,ula,5
1280,80640,-357.1373614711195,0.01,32,32,5000,ula,5
1312,82656,-336.1221210085917,0.01,32,32,5000,ula,5
1344,84672,-358.6720611482701,0.01,32,32,5000,ula,5
1376,86688,-333.68987979858827,0.01,32,32,5000,ula,5
1408,88704,-319.32875231720607,0.01,32,32,5000,ula,5
1440,90720,-324.1415010590828,0.01,32,32,5000,ula,5
1472,92736,-320.5391435939531,0.01,32,32,5000,ula,5
1504,94752,-300.45759814685897,0.01,32,32,5000,ula,5
1536,96768,-310.97233057043996,0.01,32,32,5000,ula,5
