n_lpdf_eval,n_grad_eval,logzs_eval,lr,nbridge,batchsize,niters,method,id
32,2016,-755.1393651844929,0.01,32,32,5000,ula,17
64,4032,-722.4969042291681,0.01,32,32,5000,ula,17
96,6048,-736.2171235279312,0.01,32,32,5000,ula,17
128,8064,-610.1153906200817,0.01,32,32,5000,ula,17
160,10080,-691.7966880977548,0.01,32,32,5000,ula,17
192,12096,-676.566310564919,0.01,32,32,5000,ula,17
224,14112,-653.5361188299381,0.01,32,32,5000,ula,17
256,16128,-516.9272087406295,0.01,32,32,5000,ula,17
288,18144,-591.6353317856323,0.01,32,32,5000,ula,17
320,20160,-585.7819840389227,0.01,32,32,5000,ula,17
352,22176,-614.0960263120943,0.01,32,32,5000,ula,17
384,24192,-587.5003120937666,0.01,32,32,5000,ula,17
416,26208,-574.8470048653556,0.01,32,32,5000,ula,17
448,28224,-526.0337233947636,0.01,32,32,5000,ula,17
480,30240,-499.7056831202452,0.01,32,32,5000,ula,17
512,32256,-527.0833935605152,0.01,32,32,5000,ula,17
544,34272,-539.9538437602304,0.01,32,32,5000,ula,17
576,36288,-520.0207111222057,0.01,32,32,5000,ula,17
608,38304,-562.7533412818742,0.01,32,32,5000,ula,17
640,40320,-520.8577972761996,0.01,32,32,5000,ula,17
672,42336,-530.4286380522512,0.01,32,32,5000,ula,17
704,44352,-512.0900086730728,0.01,32,32,5000,ula,17
736,46368,-468.2639226112085,0.01,32,32,5000,ula,17
768,48384,-473.0382920622418,0.01,32,32,5000,ula,17
800,50400,-504.92582131738357,0.01,32,32,5000,ula,17
832,52416,-483.14769606129147,0.01,32,32,5000,ula,17
864,54432,-480.7502503842829,0.01,32,32,5000,ula,17
896,56448,-466.44254109887754,0.01,32,32,5000,ula,17
928,58464,-472.9328524689292,0.01,32,32,5000,ula,17
960,60480,-441.1101839759349,0.01,32,32,5000,ula,17
992,62496,-449.42913039810907,0.01,32,32,5000,ula,17
1024,64512,-397.24392590251557,0.01,32,32,5000,ula,17
1056,66528,-451.39411735181017,0.01,32,32,5000,ula,17
1088,68544,-412.05448621430577,0.01,32,32,5000,ula,17
1120,70560,-415.72383957627324,0.01,32,32,5000,ula,17
1152,72576,-418.04027045517546,0.01,32,32,5000,ula,17
1184,74592,-404.949204762662,0.01,32,32,5000,ula,17
1216,76608,-371.0209936593269,0.01,32,32,5000,ula,17
1248,78624,-430.9012444994574,0.01,32,32,5000,ula,17
1280,80640,-407.2906073786932,0.01,32,32,5000,ula,17
1312,82656,-403.9031977343906,0.01,32,32,5000,ula,17
1344,84672,-386.651240002352,0.01,32,32,5000,ula,17
1376,86688,-395.0202707280505,0.01,32,32,5000,ula,17
1408,88704,-405.8995731681018,0.01,32,32,5000,ula,17
1440,90720,-424.79219626067817,0.01,32,32,5000,ula,17
1472,92736,-400.8561703027682,0.01,32,32,5000,ula,17
1504,94752,-430.0525614391209,0.01,32,32,5000,ula,17
1536,96768,-428.81238266311755,0.01,32,32,5000,ula,17
1568,98784,-473.0268266500611,0.01,32,32,5000,ula,17
1600,100800,-437.3310957125179,0.01,32,32,5000,ula,17
1632,102816,-443.3204168420503,0.01,32,32,5000,ula,17
1664,104832,-459.53117067451706,0.01,32,32,5000,ula,17
1696,106848,-465.07758269154397,0.01,32,32,5000,ula,17
1728,108864,-451.3463851212338,0.01,32,32,5000,ula,17
1760,110880,-439.2694120055818,0.01,32,32,5000,ula,17
1792,112896,-461.4100142206808,0.01,32,32,5000,ula,17
1824,114912,-450.2404703458746,0.01,32,32,5000,ula,17
1856,116928,-453.68564919713793,0.01,32,32,5000,ula,17
1888,118944,-431.5548978893385,0.01,32,32,5000,ula,17
1920,120960,-487.8343388724627,0.01,32,32,5000,ula,17
1952,122976,-476.56239083788273,0.01,32,32,5000,ula,17
1984,124992,-473.43655476143755,0.01,32,32,5000,ula,17
2016,127008,-434.6437393895747,0.01,32,32,5000,ula,17
2048,129024,-472.07578203397134,0.01,32,32,5000,ula,17
2080,131040,-470.6597283104372,0.01,32,32,5000,ula,17
2112,133056,-462.10441161513904,0.01,32,32,5000,ula,17
2144,135072,-433.4998569366605,0.01,32,32,5000,ula,17
2176,137088,-438.2482011400318,0.01,32,32,5000,ula,17
2208,139104,-460.31935544121694,0.01,32,32,5000,ula,17
2240,141120,-439.518364089601,0.01,32,32,5000,ula,17
2272,143136,-439.292440340677,0.01,32,32,5000,ula,17
