n_lpdf_eval,n_grad_eval,logzs_eval,lr,nbridge,batchsize,niters,method,id
32,2016,-751.2820523981146,0.01,32,32,5000,ula,18
64,4032,-720.5371586496225,0.01,32,32,5000,ula,18
96,6048,-697.0481082810954,0.01,32,32,5000,ula,18
128,8064,-669.8284855338802,0.01,32,32,5000,ula,18
160,10080,-719.0115701951291,0.01,32,32,5000,ula,18
192,12096,-680.3679757423344,0.01,32,32,5000,ula,18
224,14112,-651.9333441526842,0.01,32,32,5000,ula,18
256,16128,-699.9090890493499,0.01,32,32,5000,ula,18
288,18144,-698.136660449385,0.01,32,32,5000,ula,18
320,20160,-677.68205379338,0.01,32,32,5000,ula,18
352,22176,-699.7933128435665,0.01,32,32,5000,ula,18
384,24192,-658.7272331205994,0.01,32,32,5000,ula,18
416,26208,-553.5462875927682,0.01,32,32,5000,ula,18
448,28224,-573.8025053069073,0.01,32,32,5000,ula,18
480,30240,-538.7166024654393,0.01,32,32,5000,ula,18
512,32256,-550.6174367313341,0.01,32,32,5000,ula,18
544,34272,-551.1620814009754,0.01,32,32,5000,ula,18
576,36288,-513.9810175071318,0.01,32,32,5000,ula,18
608,38304,-542.0103511397555,0.01,32,32,5000,ula,18
640,40320,-502.92716337168065,0.01,32,32,5000,ula,18
672,42336,-513.0716723489913,0.01,32,32,5000,ula,18
704,44352,-449.01369257041176,0.01,32,32,5000,ula,18
736,46368,-447.07536296021203,0.01,32,32,5000,ula,18
768,48384,-394.7374945278268,0.01,32,32,5000,ula,18
800,50400,-421.80134782618364,0.01,32,32,5000,ula,18
832,52416,-366.362911261082,0.01,32,32,5000,ula,18
864,54432,-357.1449740181476,0.01,32,32,5000,ula,18
896,56448,-376.807687739151,0.01,32,32,5000,ula,18
928,58464,-363.75449484942055,0.01,32,32,5000,ula,18
960,60480,-306.9079299063385,0.01,32,32,5000,ula,18
992,62496,-317.8571233445572,0.01,32,32,5000,ula,18
1024,64512,-291.20943064685514,0.01,32,32,5000,ula,18
1056,66528,-311.1893608206299,0.01,32,32,5000,ula,18
1088,68544,-307.8391635798353,0.01,32,32,5000,ula,18
1120,70560,-308.66633680941277,0.01,32,32,5000,ula,18
1152,72576,-308.5262547845191,0.01,32,32,5000,ula,18
1184,74592,-293.9397040672633,0.01,32,32,5000,ula,18
1216,76608,-288.9404998644352,0.01,32,32,5000,ula,18
1248,78624,-268.18862903449417,0.01,32,32,5000,ula,18
1280,80640,-282.65849778737555,0.01,32,32,5000,ula,18
1312,82656,-250.07206159060652,0.01,32,32,5000,ula,18
1344,84672,-277.2996491786536,0.01,32,32,5000,ula,18
1376,86688,-241.36684494082505,0.01,32,32,5000,ula,18
1408,88704,-240.97182883834537,0.01,32,32,5000,ula,18
1440,90720,-235.96958844824178,0.01,32,32,5000,ula,18
1472,92736,-239.78538150904575,0.01,32,32,5000,ula,18
1504,94752,-227.00204714574957,0.01,32,32,5000,ula,18
1536,96768,-225.2058481284311,0.01,32,32,5000,ula,18
1568,98784,-218.12341902962407,0.01,32,32,5000,ula,18
1600,100800,-202.4246420984282,0.01,32,32,5000,ula,18
1632,102816,-197.06494920481924,0.01,32,32,5000,ula,18
1664,104832,-207.04648255354329,0.01,32,32,5000,ula,18
1696,106848,-203.00215981207185,0.01,32,32,5000,ula,18
1728,108864,-207.94398997516285,0.01,32,32,5000,ula,18
1760,110880,-190.76359084177565,0.01,32,32,5000,ula,18
1792,112896,-211.10767476268833,0.01,32,32,5000,ula,18
1824,114912,-206.11443379765626,0.01,32,32,5000,ula,18
1856,116928,-206.95434375994475,0.01,32,32,5000,ula,18
1888,118944,-200.4402343997908,0.01,32,32,5000,ula,18
1920,120960,-198.07181573291115,0.01,32,32,5000,ula,18
1952,122976,-202.6084465371925,0.01,32,32,5000,ula,18
1984,124992,-196.79243249615266,0.01,32,32,5000,ula,18
2016,127008,-207.5419097622554,0.01,32,32,5000,ula,18
2048,129024,-210.52695808982972,0.01,32,32,5000,ula,18
2080,131040,-209.83396910449923,0.01,32,32,5000,ula,18
2112,133056,-207.85354239682422,0.01,32,32,5000,ula,18
2144,135072,-202.7058623032644,0.01,32,32,5000,ula,18
2176,137088,-200.81820167487444,0.01,32,32,5000,ula,18
2208,139104,-210.20879417096273,0.01,32,32,5000,ula,18
2240,141120,-203.687026791913,0.01,32,32,5000,ula,18
2272,143136,-207.73233085933256,0.01,32,32,5000,ula,18
2304,145152,-194.86166083502872,0.01,32,32,5000,ula,18
2336,147168,-209.21193573493733,0.01,32,32,5000,ula,18
2368,149184,-201.68080578601996,0.01,32,32,5000,ula,18
2400,151200,-205.6520012820557,0.01,32,32,5000,ula,18
2432,153216,-207.77535635817293,0.01,32,32,5000,ula,18
2464,155232,-204.6774214478785,0.01,32,32,5000,ula,18
2496,157248,-205.09762658129915,0.01,32,32,5000,ula,18
2528,159264,-198.5367731019156,0.01,32,32,5000,ula,18
2560,161280,-200.8914099457526,0.01,32,32,5000,ula,18
2592,163296,-198.91052535918544,0.01,32,32,5000,ula,18
2624,165312,-203.54037483098347,0.01,32,32,5000,ula,18
2656,167328,-198.41105570818527,0.01,32,32,5000,ula,18
2688,169344,-181.9143085424873,0.01,32,32,5000,ula,18
2720,171360,-209.3869195797367,0.01,32,32,5000,ula,18
2752,173376,-200.32243057514924,0.01,32,32,5000,ula,18
2784,175392,-196.1170051194421,0.01,32,32,5000,ula,18
2816,177408,-200.24185000950257,0.01,32,32,5000,ula,18
2848,179424,-202.6557966554844,0.01,32,32,5000,ula,18
2880,181440,-194.75597349011733,0.01,32,32,5000,ula,18
2912,183456,-198.05364620414474,0.01,32,32,5000,ula,18
2944,185472,-204.0183443854688,0.01,32,32,5000,ula,18
2976,187488,-194.67535506633783,0.01,32,32,5000,ula,18
3008,189504,-209.13070995051265,0.01,32,32,5000,ula,18
3040,191520,-206.2570164894968,0.01,32,32,5000,ula,18
3072,193536,-202.6825104033086,0.01,32,32,5000,ula,18
3104,195552,-193.22879813002382,0.01,32,32,5000,ula,18
3136,197568,-200.72174225722495,0.01,32,32,5000,ula,18
3168,199584,-200.3098920169675,0.01,32,32,5000,ula,18
3200,201600,-200.01718573360264,0.01,32,32,5000,ula,18
3232,203616,-203.86118855864586,0.01,32,32,5000,ula,18
3264,205632,-200.753325221589,0.01,32,32,5000,ula,18
3296,207648,-200.22961136159364,0.01,32,32,5000,ula,18
3328,209664,-200.70690641136528,0.01,32,32,5000,ula,18
3360,211680,-199.60908286211145,0.01,32,32,5000,ula,18
3392,213696,-204.38926710403112,0.01,32,32,5000,ula,18
3424,215712,-203.72351556970762,0.01,32,32,5000,ula,18
3456,217728,-201.87246218341969,0.01,32,32,5000,ula,18
3488,219744,-194.81708242094763,0.01,32,32,5000,ula,18
3520,221760,-202.69706833433466,0.01,32,32,5000,ula,18
3552,223776,-179.3606643995601,0.01,32,32,5000,ula,18
3584,225792,-195.68909261333758,0.01,32,32,5000,ula,18
3616,227808,-197.8279994557872,0.01,32,32,5000,ula,18
3648,229824,-197.14154212507245,0.01,32,32,5000,ula,18
3680,231840,-192.2165148146078,0.01,32,32,5000,ula,18
3712,233856,-196.04490202059077,0.01,32,32,5000,ula,18
3744,235872,-198.08891340357818,0.01,32,32,5000,ula,18
3776,237888,-201.08004611346394,0.01,32,32,5000,ula,18
3808,239904,-193.2762159267307,0.01,32,32,5000,ula,18
3840,241920,-198.60328017717816,0.01,32,32,5000,ula,18
3872,243936,-198.93602388612226,0.01,32,32,5000,ula,18
3904,245952,-195.6311978633724,0.01,32,32,5000,ula,18
3936,247968,-198.56512291823324,0.01,32,32,5000,ula,18
3968,249984,-195.21079818890033,0.01,32,32,5000,ula,18
4000,252000,-201.36763718406306,0.01,32,32,5000,ula,18
4032,254016,-183.6575036259315,0.01,32,32,5000,ula,18
4064,256032,-200.76311215347974,0.01,32,32,5000,ula,18
4096,258048,-197.7807142456699,0.01,32,32,5000,ula,18
4128,260064,-195.40783083022131,0.01,32,32,5000,ula,18
4160,262080,-188.80191434038912,0.01,32,32,5000,ula,18
4192,264096,-187.0256200757919,0.01,32,32,5000,ula,18
4224,266112,-199.75530751036808,0.01,32,32,5000,ula,18
4256,268128,-200.40561649246126,0.01,32,32,5000,ula,18
4288,270144,-189.92166177874446,0.01,32,32,5000,ula,18
4320,272160,-194.29363029176156,0.01,32,32,5000,ula,18
4352,274176,-195.00562976430243,0.01,32,32,5000,ula,18
4384,276192,-189.88949993350306,0.01,32,32,5000,ula,18
4416,278208,-188.39479718244544,0.01,32,32,5000,ula,18
4448,280224,-192.97927252521842,0.01,32,32,5000,ula,18
4480,282240,-187.55382680461943,0.01,32,32,5000,ula,18
4512,284256,-193.61147836094057,0.01,32,32,5000,ula,18
4544,286272,-187.62369638776033,0.01,32,32,5000,ula,18
4576,288288,-183.38221280137375,0.01,32,32,5000,ula,18
4608,290304,-189.27229806439868,0.01,32,32,5000,ula,18
4640,292320,-189.9827022356899,0.01,32,32,5000,ula,18
4672,294336,-190.2719691758886,0.01,32,32,5000,ula,18
4704,296352,-186.50040516148306,0.01,32,32,5000,ula,18
4736,298368,-185.8804144998928,0.01,32,32,5000,ula,18
4768,300384,-180.8568163161929,0.01,32,32,5000,ula,18
4800,302400,-190.12707637346696,0.01,32,32,5000,ula,18
4832,304416,-184.48366313816956,0.01,32,32,5000,ula,18
4864,306432,-189.7341867367809,0.01,32,32,5000,ula,18
4896,308448,-179.96218216068786,0.01,32,32,5000,ula,18
