n_lpdf_eval,n_grad_eval,logzs_eval,lr,nbridge,batchsize,niters,method,id
32,2016,-738.8879683893656,0.001,32,32,5000,ula,8
64,4032,-677.2929248911046,0.001,32,32,5000,ula,8
96,6048,-729.8366033454078,0.001,32,32,5000,ula,8
128,8064,-658.6040765028857,0.001,32,32,5000,ula,8
160,10080,-664.0552057604019,0.001,32,32,5000,ula,8
192,12096,-687.7449890176031,0.001,32,32,5000,ula,8
224,14112,-705.3651106686845,0.001,32,32,5000,ula,8
256,16128,-694.8488378965859,0.001,32,32,5000,ula,8
288,18144,-728.50811174538,0.001,32,32,5000,ula,8
320,20160,-718.6827760553059,0.001,32,32,5000,ula,8
352,22176,-730.4131553385807,0.001,32,32,5000,ula,8
384,24192,-749.1291208267688,0.001,32,32,5000,ula,8
416,26208,-712.4309474591207,0.001,32,32,5000,ula,8
448,28224,-695.5380820845727,0.001,32,32,5000,ula,8
480,30240,-723.327885864941,0.001,32,32,5000,ula,8
512,32256,-741.8598153321816,0.001,32,32,5000,ula,8
544,34272,-727.2381581804352,0.001,32,32,5000,ula,8
576,36288,-733.0911263382368,0.001,32,32,5000,ula,8
608,38304,-687.1436890878871,0.001,32,32,5000,ula,8
640,40320,-696.7060939223734,0.001,32,32,5000,ula,8
672,42336,-721.0462705544513,0.001,32,32,5000,ula,8
704,44352,-745.0014283182699,0.001,32,32,5000,ula,8
736,46368,-758.8869935068316,0.001,32,32,5000,ula,8
768,48384,-666.6807511685149,0.001,32,32,5000,ula,8
800,50400,-734.3532511815115,0.001,32,32,5000,ula,8
832,52416,-704.4739061052412,0.001,32,32,5000,ula,8
864,54432,-694.9695775296776,0.001,32,32,5000,ula,8
896,56448,-718.4808201295632,0.001,32,32,5000,ula,8
928,58464,-656.3421691345793,0.001,32,32,5000,ula,8
960,60480,-705.8177946131613,0.001,32,32,5000,ula,8
992,62496,-712.480321606537,0.001,32,32,5000,ula,8
1024,64512,-716.537388878736,0.001,32,32,5000,ula,8
1056,66528,-707.8341800106894,0.001,32,32,5000,ula,8
1088,68544,-716.8605188481539,0.001,32,32,5000,ula,8
1120,70560,-659.8643039622201,0.001,32,32,5000,ula,8
1152,72576,-700.3404004438579,0.001,32,32,5000,ula,8
1184,74592,-636.7352632991318,0.001,32,32,5000,ula,8
1216,76608,-703.0394988546955,0.001,32,32,5000,ula,8
1248,78624,-701.4258038281881,0.001,32,32,5000,ula,8
1280,80640,-699.7547069803834,0.001,32,32,5000,ula,8
1312,82656,-717.3711642081055,0.001,32,32,5000,ula,8
1344,84672,-678.6347910741094,0.001,32,32,5000,ula,8
1376,86688,-736.8277979604998,0.001,32,32,5000,ula,8
1408,88704,-698.5331546834867,0.001,32,32,5000,ula,8
1440,90720,-738.3108844464595,0.001,32,32,5000,ula,8
1472,92736,-703.2621298792587,0.001,32,32,5000,ula,8
1504,94752,-704.2774179572966,0.001,32,32,5000,ula,8
1536,96768,-649.8844539170983,0.001,32,32,5000,ula,8
1568,98784,-731.7496198863641,0.001,32,32,5000,ula,8
1600,100800,-702.2559204997116,0.001,32,32,5000,ula,8
1632,102816,-704.1301165578072,0.001,32,32,5000,ula,8
1664,104832,-698.9149883410566,0.001,32,32,5000,ula,8
1696,106848,-633.1278498996387,0.001,32,32,5000,ula,8
1728,108864,-694.4825419117511,0.001,32,32,5000,ula,8
1760,110880,-696.169681030716,0.001,32,32,5000,ula,8
1792,112896,-702.7882020083042,0.001,32,32,5000,ula,8
1824,114912,-740.2597362652127,0.001,32,32,5000,ula,8
1856,116928,-721.0185468318268,0.001,32,32,5000,ula,8
1888,118944,-722.4427584443731,0.001,32,32,5000,ula,8
1920,120960,-638.5348056752771,0.001,32,32,5000,ula,8
1952,122976,-686.2408233489683,0.001,32,32,5000,ula,8
1984,124992,-717.2202881441374,0.001,32,32,5000,ula,8
2016,127008,-755.0494480536252,0.001,32,32,5000,ula,8
2048,129024,-725.0295227858257,0.001,32,32,5000,ula,8
2080,131040,-746.3332797302091,0.001,32,32,5000,ula,8
2112,133056,-731.1575908221661,0.001,32,32,5000,ula,8
2144,135072,-712.9401805562115,0.001,32,32,5000,ula,8
2176,137088,-596.8504822483042,0.001,32,32,5000,ula,8
2208,139104,-684.5359502899993,0.001,32,32,5000,ula,8
2240,141120,-705.1982706818361,0.001,32,32,5000,ula,8
2272,143136,-678.8001864314942,0.001,32,32,5000,ula,8
2304,145152,-697.0605041804022,0.001,32,32,5000,ula,8
2336,147168,-594.9762565806151,0.001,32,32,5000,ula,8
2368,149184,-717.1445072356656,0.001,32,32,5000,ula,8
2400,151200,-690.2063103285567,0.001,32,32,5000,ula,8
2432,153216,-751.8768336621838,0.001,32,32,5000,ula,8
2464,155232,-634.7763625745072,0.001,32,32,5000,ula,8
2496,157248,-673.5935777295638,0.001,32,32,5000,ula,8
2528,159264,-717.7056321046051,0.001,32,32,5000,ula,8
2560,161280,-709.7877359521669,0.001,32,32,5000,ula,8
2592,163296,-746.7966019285025,0.001,32,32,5000,ula,8
2624,165312,-697.0869577236433,0.001,32,32,5000,ula,8
2656,167328,-710.8140448335188,0.001,32,32,5000,ula,8
2688,169344,-664.2408548542751,0.001,32,32,5000,ula,8
2720,171360,-680.1066711627674,0.001,32,32,5000,ula,8
2752,173376,-702.4765951892572,0.001,32,32,5000,ula,8
2784,175392,-680.9834573709956,0.001,32,32,5000,ula,8
2816,177408,-685.5246864657647,0.001,32,32,5000,ula,8
2848,179424,-705.5109969335946,0.001,32,32,5000,ula,8
2880,181440,-666.1747920114075,0.001,32,32,5000,ula,8
2912,183456,-729.676694682354,0.001,32,32,5000,ula,8
2944,185472,-734.1941358541612,0.001,32,32,5000,ula,8
2976,187488,-698.2474901722562,0.001,32,32,5000,ula,8
3008,189504,-665.6504330553987,0.001,32,32,5000,ula,8
3040,191520,-682.7298514134707,0.001,32,32,5000,ula,8
3072,193536,-688.9133480434954,0.001,32,32,5000,ula,8
3104,195552,-670.750571643752,0.001,32,32,5000,ula,8
3136,197568,-724.7136641261683,0.001,32,32,5000,ula,8
3168,199584,-658.2634909018988,0.001,32,32,5000,ula,8
3200,201600,-693.3839673065729,0.001,32,32,5000,ula,8
3232,203616,-710.1069469621751,0.001,32,32,5000,ula,8
3264,205632,-689.3671354546752,0.001,32,32,5000,ula,8
3296,207648,-704.0138371019847,0.001,32,32,5000,ula,8
3328,209664,-649.5400997088801,0.001,32,32,5000,ula,8
3360,211680,-728.7695314561302,0.001,32,32,5000,ula,8
3392,213696,-725.6877682015545,0.001,32,32,5000,ula,8
3424,215712,-731.7028400533108,0.001,32,32,5000,ula,8
3456,217728,-684.5528928353771,0.001,32,32,5000,ula,8
3488,219744,-703.8091834482674,0.001,32,32,5000,ula,8
3520,221760,-723.3492556112109,0.001,32,32,5000,ula,8
3552,223776,-680.12750429027,0.001,32,32,5000,ula,8
3584,225792,-680.9668296670233,0.001,32,32,5000,ula,8
3616,227808,-677.3343117652386,0.001,32,32,5000,ula,8
3648,229824,-691.4401091466399,0.001,32,32,5000,ula,8
3680,231840,-674.1944732264025,0.001,32,32,5000,ula,8
3712,233856,-640.9164339640771,0.001,32,32,5000,ula,8
3744,235872,-602.1999912872769,0.001,32,32,5000,ula,8
3776,237888,-603.0414494789698,0.001,32,32,5000,ula,8
3808,239904,-670.6745765986622,0.001,32,32,5000,ula,8
3840,241920,-691.5214288582537,0.001,32,32,5000,ula,8
3872,243936,-711.3169316822017,0.001,32,32,5000,ula,8
3904,245952,-649.1474481453745,0.001,32,32,5000,ula,8
3936,247968,-668.2161347469149,0.001,32,32,5000,ula,8
3968,249984,-683.0408822704637,0.001,32,32,5000,ula,8
4000,252000,-647.0433584887579,0.001,32,32,5000,ula,8
4032,254016,-692.4387312063537,0.001,32,32,5000,ula,8
4064,256032,-673.5949202375668,0.001,32,32,5000,ula,8
4096,258048,-603.0106096559373,0.001,32,32,5000,ula,8
4128,260064,-687.7425481703584,0.001,32,32,5000,ula,8
4160,262080,-708.6661247628825,0.001,32,32,5000,ula,8
4192,264096,-701.8081340662309,0.001,32,32,5000,ula,8
4224,266112,-635.294875947391,0.001,32,32,5000,ula,8
4256,268128,-646.9173337606613,0.001,32,32,5000,ula,8
4288,270144,-610.596577595042,0.001,32,32,5000,ula,8
4320,272160,-675.3084630360736,0.001,32,32,5000,ula,8
4352,274176,-648.171463673807,0.001,32,32,5000,ula,8
4384,276192,-638.5566399459183,0.001,32,32,5000,ula,8
4416,278208,-698.7707655568606,0.001,32,32,5000,ula,8
4448,280224,-661.8474728734468,0.001,32,32,5000,ula,8
4480,282240,-671.6014505452498,0.001,32,32,5000,ula,8
4512,284256,-598.5266993937714,0.001,32,32,5000,ula,8
4544,286272,-642.7350824662958,0.001,32,32,5000,ula,8
