n_lpdf_eval,n_grad_eval,logzs_eval,lr,nbridge,batchsize,niters,method,id
32,992,-742.2584778598601,0.01,16,32,5000,ula,23
64,1984,-725.7566703516777,0.01,16,32,5000,ula,23
96,2976,-747.1652215701413,0.01,16,32,5000,ula,23
128,3968,-700.692796684258,0.01,16,32,5000,ula,23
160,4960,-733.4570256772986,0.01,16,32,5000,ula,23
192,5952,-707.1615960322974,0.01,16,32,5000,ula,23
224,6944,-663.4305563348049,0.01,16,32,5000,ula,23
256,7936,-665.6618959619527,0.01,16,32,5000,ula,23
288,8928,-666.1233812820591,0.01,16,32,5000,ula,23
320,9920,-637.0843904765501,0.01,16,32,5000,ula,23
352,10912,-660.0056473708713,0.01,16,32,5000,ula,23
384,11904,-629.1482036123737,0.01,16,32,5000,ula,23
416,12896,-605.1681485389568,0.01,16,32,5000,ula,23
448,13888,-564.1457552631842,0.01,16,32,5000,ula,23
480,14880,-607.4318661587363,0.01,16,32,5000,ula,23
512,15872,-566.9717202048859,0.01,16,32,5000,ula,23
544,16864,-561.8855028866915,0.01,16,32,5000,ula,23
576,17856,-528.9827268853974,0.01,16,32,5000,ula,23
608,18848,-563.2867688677065,0.01,16,32,5000,ula,23
640,19840,-493.11684771420005,0.01,16,32,5000,ula,23
672,20832,-543.24642249304,0.01,16,32,5000,ula,23
704,21824,-517.092685446149,0.01,16,32,5000,ula,23
736,22816,-496.8050593441812,0.01,16,32,5000,ula,23
768,23808,-473.06193416206656,0.01,16,32,5000,ula,23
800,24800,-414.3765578390096,0.01,16,32,5000,ula,23
832,25792,-433.60427223857016,0.01,16,32,5000,ula,23
864,26784,-453.3883146271083,0.01,16,32,5000,ula,23
896,27776,-408.9034421932304,0.01,16,32,5000,ula,23
928,28768,-432.9947134429533,0.01,16,32,5000,ula,23
960,29760,-384.94788214125043,0.01,16,32,5000,ula,23
992,30752,-367.04983286990256,0.01,16,32,5000,ula,23
1024,31744,-335.2795040441746,0.01,16,32,5000,ula,23
1056,32736,-332.61525700281885,0.01,16,32,5000,ula,23
1088,33728,-324.0317556925577,0.01,16,32,5000,ula,23
1120,34720,-310.33814458339555,0.01,16,32,5000,ula,23
1152,35712,-300.11925445073075,0.01,16,32,5000,ula,23
1184,36704,-252.59324973722752,0.01,16,32,5000,ula,23
1216,37696,-299.78238109720326,0.01,16,32,5000,ula,23
1248,38688,-259.334792819873,0.01,16,32,5000,ula,23
1280,39680,-252.05909626143972,0.01,16,32,5000,ula,23
1312,40672,-248.0088516177304,0.01,16,32,5000,ula,23
1344,41664,-224.13281698484275,0.01,16,32,5000,ula,23
1376,42656,-225.85617813047992,0.01,16,32,5000,ula,23
1408,43648,-220.65956405771198,0.01,16,32,5000,ula,23
1440,44640,-226.29786107607808,0.01,16,32,5000,ula,23
1472,45632,-223.81658003731866,0.01,16,32,5000,ula,23
1504,46624,-201.42629030446133,0.01,16,32,5000,ula,23
1536,47616,-221.53687841853338,0.01,16,32,5000,ula,23
1568,48608,-218.0437963145808,0.01,16,32,5000,ula,23
1600,49600,-205.00543011942636,0.01,16,32,5000,ula,23
1632,50592,-211.91512715792516,0.01,16,32,5000,ula,23
1664,51584,-208.3989819020575,0.01,16,32,5000,ula,23
1696,52576,-214.40343467767906,0.01,16,32,5000,ula,23
1728,53568,-219.23715090459623,0.01,16,32,5000,ula,23
1760,54560,-222.43382551419307,0.01,16,32,5000,ula,23
1792,55552,-217.86297159511582,0.01,16,32,5000,ula,23
1824,56544,-220.56367619869812,0.01,16,32,5000,ula,23
1856,57536,-220.58336012992336,0.01,16,32,5000,ula,23
1888,58528,-211.7290030016722,0.01,16,32,5000,ula,23
1920,59520,-219.35296885183837,0.01,16,32,5000,ula,23
1952,60512,-220.66463825368987,0.01,16,32,5000,ula,23
1984,61504,-224.2278459076599,0.01,16,32,5000,ula,23
2016,62496,-207.9271969308236,0.01,16,32,5000,ula,23
2048,63488,-224.42574381041382,0.01,16,32,5000,ula,23
2080,64480,-229.1407060343605,0.01,16,32,5000,ula,23
2112,65472,-222.62541197776432,0.01,16,32,5000,ula,23
2144,66464,-217.69163233249523,0.01,16,32,5000,ula,23
2176,67456,-222.25450552297974,0.01,16,32,5000,ula,23
2208,68448,-206.51777725277464,0.01,16,32,5000,ula,23
2240,69440,-213.42814924680263,0.01,16,32,5000,ula,23
2272,70432,-199.39231858072418,0.01,16,32,5000,ula,23
2304,71424,-205.86971971269708,0.01,16,32,5000,ula,23
2336,72416,-229.0204528188222,0.01,16,32,5000,ula,23
2368,73408,-226.7579539989025,0.01,16,32,5000,ula,23
2400,74400,-212.0033445663096,0.01,16,32,5000,ula,23
2432,75392,-213.10193815118183,0.01,16,32,5000,ula,23
2464,76384,-212.81151328007374,0.01,16,32,5000,ula,23
2496,77376,-214.06400601839982,0.01,16,32,5000,ula,23
2528,78368,-213.9085340263403,0.01,16,32,5000,ula,23
2560,79360,-210.87433758550492,0.01,16,32,5000,ula,23
2592,80352,-206.8266562676557,0.01,16,32,5000,ula,23
2624,81344,-201.01126325401893,0.01,16,32,5000,ula,23
2656,82336,-210.2782277713689,0.01,16,32,5000,ula,23
2688,83328,-214.20016515050693,0.01,16,32,5000,ula,23
2720,84320,-215.0350712250781,0.01,16,32,5000,ula,23
2752,85312,-214.06411836014053,0.01,16,32,5000,ula,23
