n_lpdf_eval,n_grad_eval,logzs_eval,lr,nbridge,batchsize,niters,method,id
32,4064,-6.583349074913644,0.0001,64,32,5000,ula,9
64,8128,-6.304936870494004,0.0001,64,32,5000,ula,9
96,12192,-6.711906429346664,0.0001,64,32,5000,ula,9
128,16256,-6.252349575128367,0.0001,64,32,5000,ula,9
160,20320,-7.791649248176105,0.0001,64,32,5000,ula,9
192,24384,-7.641872988315315,0.0001,64,32,5000,ula,9
224,28448,-3.8123092914293424,0.0001,64,32,5000,ula,9
256,32512,-7.287501995879771,0.0001,64,32,5000,ula,9
288,36576,-6.406300812206096,0.0001,64,32,5000,ula,9
320,40640,-5.68926186178347,0.0001,64,32,5000,ula,9
352,44704,-7.129644840087751,0.0001,64,32,5000,ula,9
384,48768,-5.975423874904136,0.0001,64,32,5000,ula,9
416,52832,-6.484454976151734,0.0001,64,32,5000,ula,9
448,56896,-7.69053589198237,0.0001,64,32,5000,ula,9
480,60960,-7.005887776148735,0.0001,64,32,5000,ula,9
512,65024,-8.277403624557294,0.0001,64,32,5000,ula,9
544,69088,-6.0931538599124675,0.0001,64,32,5000,ula,9
576,73152,-7.237049393239744,0.0001,64,32,5000,ula,9
608,77216,-8.528780775961465,0.0001,64,32,5000,ula,9
640,81280,-6.679392288793624,0.0001,64,32,5000,ula,9
672,85344,-7.800453896067616,0.0001,64,32,5000,ula,9
704,89408,-8.057273929079924,0.0001,64,32,5000,ula,9
736,93472,-8.239381854219433,0.0001,64,32,5000,ula,9
768,97536,-7.55032582601113,0.0001,64,32,5000,ula,9
800,101600,-6.054259426967431,0.0001,64,32,5000,ula,9
832,105664,-7.263452397605669,0.0001,64,32,5000,ula,9
864,109728,-7.869188891443397,0.0001,64,32,5000,ula,9
896,113792,-7.621797341785891,0.0001,64,32,5000,ula,9
928,117856,-4.928669258166035,0.0001,64,32,5000,ula,9
960,121920,-5.91427259839578,0.0001,64,32,5000,ula,9
992,125984,-7.555959517197788,0.0001,64,32,5000,ula,9
1024,130048,-5.128952438928308,0.0001,64,32,5000,ula,9
1056,134112,-7.602424606031674,0.0001,64,32,5000,ula,9
1088,138176,-8.499676390051704,0.0001,64,32,5000,ula,9
1120,142240,-7.182535888513419,0.0001,64,32,5000,ula,9
1152,146304,-6.762684096547865,0.0001,64,32,5000,ula,9
1184,150368,-7.332691563754675,0.0001,64,32,5000,ula,9
1216,154432,-7.726587662972959,0.0001,64,32,5000,ula,9
1248,158496,-4.199420265692151,0.0001,64,32,5000,ula,9
1280,162560,-5.026842488880552,0.0001,64,32,5000,ula,9
1312,166624,-7.412986638886817,0.0001,64,32,5000,ula,9
1344,170688,-7.041388997991943,0.0001,64,32,5000,ula,9
1376,174752,-8.607366503838456,0.0001,64,32,5000,ula,9
1408,178816,-7.383596572338246,0.0001,64,32,5000,ula,9
1440,182880,-6.714857778360041,0.0001,64,32,5000,ula,9
1472,186944,-7.286583225914491,0.0001,64,32,5000,ula,9
1504,191008,-7.407579812838156,0.0001,64,32,5000,ula,9
1536,195072,-8.337148341748518,0.0001,64,32,5000,ula,9
1568,199136,-5.937605704279703,0.0001,64,32,5000,ula,9
1600,203200,-8.163043954225728,0.0001,64,32,5000,ula,9
1632,207264,-6.139425703769261,0.0001,64,32,5000,ula,9
1664,211328,-7.237063851658543,0.0001,64,32,5000,ula,9
1696,215392,-7.419795133437436,0.0001,64,32,5000,ula,9
1728,219456,-6.085605797955226,0.0001,64,32,5000,ula,9
1760,223520,-3.857942770724192,0.0001,64,32,5000,ula,9
1792,227584,-7.250831936304806,0.0001,64,32,5000,ula,9
1824,231648,-7.333185058753007,0.0001,64,32,5000,ula,9
1856,235712,-6.88199590342464,0.0001,64,32,5000,ula,9
1888,239776,-6.928279286108949,0.0001,64,32,5000,ula,9
1920,243840,-7.326973523164156,0.0001,64,32,5000,ula,9
1952,247904,-7.279046154153844,0.0001,64,32,5000,ula,9
1984,251968,-7.423721928179622,0.0001,64,32,5000,ula,9
2016,256032,-6.97401270122678,0.0001,64,32,5000,ula,9
2048,260096,-7.766483238743814,0.0001,64,32,5000,ula,9
2080,264160,-7.394433100732272,0.0001,64,32,5000,ula,9
2112,268224,-6.007143699512385,0.0001,64,32,5000,ula,9
2144,272288,-6.293540855045269,0.0001,64,32,5000,ula,9
2176,276352,-7.20094874464326,0.0001,64,32,5000,ula,9
