n_lpdf_eval,n_grad_eval,logzs_eval,lr,nbridge,batchsize,niters,method,id
32,2016,-5.361468747945512,0.001,32,32,5000,ula,26
64,4032,-8.632900330735321,0.001,32,32,5000,ula,26
96,6048,-6.037127989063968,0.001,32,32,5000,ula,26
128,8064,-7.058946676044879,0.001,32,32,5000,ula,26
160,10080,-7.78029684333533,0.001,32,32,5000,ula,26
192,12096,-7.434555634090009,0.001,32,32,5000,ula,26
224,14112,-7.774459016561837,0.001,32,32,5000,ula,26
256,16128,-8.11052159851787,0.001,32,32,5000,ula,26
288,18144,-7.439638812644561,0.001,32,32,5000,ula,26
320,20160,-7.555001277833687,0.001,32,32,5000,ula,26
352,22176,-7.070832599877361,0.001,32,32,5000,ula,26
384,24192,-8.534365186221443,0.001,32,32,5000,ula,26
416,26208,-6.086682157109612,0.001,32,32,5000,ula,26
448,28224,-5.8892706197368625,0.001,32,32,5000,ula,26
480,30240,-6.128003726411827,0.001,32,32,5000,ula,26
512,32256,-8.363549283311194,0.001,32,32,5000,ula,26
544,34272,-7.862540622103467,0.001,32,32,5000,ula,26
576,36288,-7.1260462807856975,0.001,32,32,5000,ula,26
608,38304,-6.127729500260198,0.001,32,32,5000,ula,26
640,40320,-6.939234836043459,0.001,32,32,5000,ula,26
672,42336,-7.491881276798847,0.001,32,32,5000,ula,26
704,44352,-8.029292943921309,0.001,32,32,5000,ula,26
736,46368,-4.95911509355781,0.001,32,32,5000,ula,26
768,48384,-7.919490836143922,0.001,32,32,5000,ula,26
800,50400,-7.0140429293641215,0.001,32,32,5000,ula,26
832,52416,-6.481774916672321,0.001,32,32,5000,ula,26
864,54432,-7.022487466058907,0.001,32,32,5000,ula,26
896,56448,-5.587869202658874,0.001,32,32,5000,ula,26
928,58464,-7.191452537429828,0.001,32,32,5000,ula,26
960,60480,-7.790370781285448,0.001,32,32,5000,ula,26
992,62496,-6.283544931053597,0.001,32,32,5000,ula,26
1024,64512,-7.54483412992127,0.001,32,32,5000,ula,26
1056,66528,-7.921464212479119,0.001,32,32,5000,ula,26
1088,68544,-5.023964816591967,0.001,32,32,5000,ula,26
1120,70560,-5.83414106129182,0.001,32,32,5000,ula,26
1152,72576,-5.776923473967695,0.001,32,32,5000,ula,26
1184,74592,-8.527059653457789,0.001,32,32,5000,ula,26
1216,76608,-6.599195639849696,0.001,32,32,5000,ula,26
1248,78624,-6.299751929881537,0.001,32,32,5000,ula,26
1280,80640,-8.327316736779473,0.001,32,32,5000,ula,26
1312,82656,-7.023135799853792,0.001,32,32,5000,ula,26
1344,84672,-7.42572397629732,0.001,32,32,5000,ula,26
1376,86688,-8.59013678832585,0.001,32,32,5000,ula,26
1408,88704,-8.054599171987292,0.001,32,32,5000,ula,26
1440,90720,-5.811724156132576,0.001,32,32,5000,ula,26
1472,92736,-7.592046205936045,0.001,32,32,5000,ula,26
1504,94752,-5.000266983079319,0.001,32,32,5000,ula,26
1536,96768,-7.872101853838605,0.001,32,32,5000,ula,26
1568,98784,-8.09031359290209,0.001,32,32,5000,ula,26
1600,100800,-6.208754557751307,0.001,32,32,5000,ula,26
1632,102816,-7.221346003669172,0.001,32,32,5000,ula,26
1664,104832,-6.848383365871177,0.001,32,32,5000,ula,26
1696,106848,-8.107972872182895,0.001,32,32,5000,ula,26
1728,108864,-4.91615290910979,0.001,32,32,5000,ula,26
1760,110880,-4.734103101874902,0.001,32,32,5000,ula,26
1792,112896,-7.378453180121222,0.001,32,32,5000,ula,26
1824,114912,-4.414142530054117,0.001,32,32,5000,ula,26
1856,116928,-7.630302099304092,0.001,32,32,5000,ula,26
1888,118944,-7.040629062915386,0.001,32,32,5000,ula,26
1920,120960,-6.325518826756163,0.001,32,32,5000,ula,26
1952,122976,-6.968378437435895,0.001,32,32,5000,ula,26
1984,124992,-7.8846400951566915,0.001,32,32,5000,ula,26
2016,127008,-5.774580610209327,0.001,32,32,5000,ula,26
2048,129024,-6.844251843371182,0.001,32,32,5000,ula,26
2080,131040,-6.54090844331981,0.001,32,32,5000,ula,26
2112,133056,-7.588121775699161,0.001,32,32,5000,ula,26
2144,135072,-6.781055349087764,0.001,32,32,5000,ula,26
2176,137088,-3.920496919455259,0.001,32,32,5000,ula,26
2208,139104,-8.18342144830792,0.001,32,32,5000,ula,26
2240,141120,-7.286994225212281,0.001,32,32,5000,ula,26
2272,143136,-6.169061855639058,0.001,32,32,5000,ula,26
2304,145152,-5.29604431117026,0.001,32,32,5000,ula,26
2336,147168,-6.259120196393513,0.001,32,32,5000,ula,26
2368,149184,-7.475300150833476,0.001,32,32,5000,ula,26
2400,151200,-7.047956280257887,0.001,32,32,5000,ula,26
2432,153216,-6.950525096371774,0.001,32,32,5000,ula,26
2464,155232,-6.040478751218094,0.001,32,32,5000,ula,26
2496,157248,-7.555936086745017,0.001,32,32,5000,ula,26
2528,159264,-5.621295461904715,0.001,32,32,5000,ula,26
2560,161280,-3.442158912154481,0.001,32,32,5000,ula,26
2592,163296,-7.324575482149836,0.001,32,32,5000,ula,26
2624,165312,-7.402954000771432,0.001,32,32,5000,ula,26
2656,167328,-8.145975828218049,0.001,32,32,5000,ula,26
2688,169344,-7.358801679402775,0.001,32,32,5000,ula,26
2720,171360,-5.428608515547779,0.001,32,32,5000,ula,26
2752,173376,-7.211097079265806,0.001,32,32,5000,ula,26
2784,175392,-6.258853967938265,0.001,32,32,5000,ula,26
2816,177408,-8.577177997364902,0.001,32,32,5000,ula,26
2848,179424,-6.139234862724627,0.001,32,32,5000,ula,26
2880,181440,-7.6066064416779495,0.001,32,32,5000,ula,26
2912,183456,-7.393460473806668,0.001,32,32,5000,ula,26
2944,185472,-6.213677950925388,0.001,32,32,5000,ula,26
2976,187488,-6.928894336299253,0.001,32,32,5000,ula,26
3008,189504,-3.4010130791430875,0.001,32,32,5000,ula,26
3040,191520,-6.129684959155106,0.001,32,32,5000,ula,26
