n_lpdf_eval,n_grad_eval,logzs_eval,lr,nbridge,batchsize,niters,method,id
32,992,-3.584950187832019,0.0001,16,32,5000,ula,32
64,1984,-6.0270483374677575,0.0001,16,32,5000,ula,32
96,2976,-7.658443958811434,0.0001,16,32,5000,ula,32
128,3968,-7.7805129109807964,0.0001,16,32,5000,ula,32
160,4960,-4.568380561359806,0.0001,16,32,5000,ula,32
192,5952,-8.035836086231964,0.0001,16,32,5000,ula,32
224,6944,-6.802310771818081,0.0001,16,32,5000,ula,32
256,7936,-7.1268209379445,0.0001,16,32,5000,ula,32
288,8928,-5.5269469577224175,0.0001,16,32,5000,ula,32
320,9920,-7.7472232565294785,0.0001,16,32,5000,ula,32
352,10912,-7.337921758742984,0.0001,16,32,5000,ula,32
384,11904,-4.878919974201369,0.0001,16,32,5000,ula,32
416,12896,-6.0992646717819,0.0001,16,32,5000,ula,32
448,13888,-5.213889363539447,0.0001,16,32,5000,ula,32
480,14880,-5.968792752352674,0.0001,16,32,5000,ula,32
512,15872,-7.783224274736668,0.0001,16,32,5000,ula,32
544,16864,-7.744150594416004,0.0001,16,32,5000,ula,32
576,17856,-7.516533831238945,0.0001,16,32,5000,ula,32
608,18848,-7.9380422523139815,0.0001,16,32,5000,ula,32
640,19840,-8.542989220929428,0.0001,16,32,5000,ula,32
672,20832,-6.898051469154852,0.0001,16,32,5000,ula,32
704,21824,-8.003793801633773,0.0001,16,32,5000,ula,32
736,22816,-4.216160856579149,0.0001,16,32,5000,ula,32
768,23808,-7.829593612362032,0.0001,16,32,5000,ula,32
800,24800,-1.9861080541725018,0.0001,16,32,5000,ula,32
832,25792,-5.898212075485833,0.0001,16,32,5000,ula,32
864,26784,-8.697201634605745,0.0001,16,32,5000,ula,32
896,27776,-6.209680628101092,0.0001,16,32,5000,ula,32
928,28768,-7.450337753459095,0.0001,16,32,5000,ula,32
960,29760,-7.701446375665351,0.0001,16,32,5000,ula,32
992,30752,-6.934906753291809,0.0001,16,32,5000,ula,32
1024,31744,-8.217012847351215,0.0001,16,32,5000,ula,32
1056,32736,-7.374464669739899,0.0001,16,32,5000,ula,32
1088,33728,-7.843340910454159,0.0001,16,32,5000,ula,32
1120,34720,-6.7355182184965425,0.0001,16,32,5000,ula,32
1152,35712,-7.809970395145676,0.0001,16,32,5000,ula,32
1184,36704,-6.221055013137096,0.0001,16,32,5000,ula,32
1216,37696,-8.243275140655586,0.0001,16,32,5000,ula,32
1248,38688,-6.985466990251146,0.0001,16,32,5000,ula,32
1280,39680,-7.4700100608279705,0.0001,16,32,5000,ula,32
1312,40672,-5.63074080331777,0.0001,16,32,5000,ula,32
1344,41664,-8.033625238315075,0.0001,16,32,5000,ula,32
