n_lpdf_eval,n_grad_eval,logzs_eval,lr,nbridge,batchsize,niters,method,id
32,4064,-4.962064759694993,0.0001,64,32,5000,ula,28
64,8128,-7.703824644267192,0.0001,64,32,5000,ula,28
96,12192,-7.326444386511813,0.0001,64,32,5000,ula,28
128,16256,-7.936157208575784,0.0001,64,32,5000,ula,28
160,20320,-6.889287174720033,0.0001,64,32,5000,ula,28
192,24384,-5.316055785909979,0.0001,64,32,5000,ula,28
224,28448,-7.718650243298365,0.0001,64,32,5000,ula,28
256,32512,-6.66732521616707,0.0001,64,32,5000,ula,28
288,36576,-6.8879054280395104,0.0001,64,32,5000,ula,28
320,40640,-6.567660947770832,0.0001,64,32,5000,ula,28
352,44704,-7.5247505804324355,0.0001,64,32,5000,ula,28
384,48768,-6.948667976236514,0.0001,64,32,5000,ula,28
416,52832,-8.319674177720408,0.0001,64,32,5000,ula,28
448,56896,-7.664599665095632,0.0001,64,32,5000,ula,28
480,60960,-7.91141887483162,0.0001,64,32,5000,ula,28
512,65024,-6.776896274958642,0.0001,64,32,5000,ula,28
544,69088,-8.231216156686447,0.0001,64,32,5000,ula,28
576,73152,-7.540068830757295,0.0001,64,32,5000,ula,28
608,77216,-7.405496212360717,0.0001,64,32,5000,ula,28
640,81280,-6.387870973998142,0.0001,64,32,5000,ula,28
672,85344,-8.254094247468162,0.0001,64,32,5000,ula,28
704,89408,-6.113012142445313,0.0001,64,32,5000,ula,28
736,93472,-7.193368361979108,0.0001,64,32,5000,ula,28
768,97536,-8.146861368749365,0.0001,64,32,5000,ula,28
800,101600,-5.83529466341493,0.0001,64,32,5000,ula,28
832,105664,-7.241921244334497,0.0001,64,32,5000,ula,28
864,109728,-2.297843629551875,0.0001,64,32,5000,ula,28
896,113792,-7.4690740733321395,0.0001,64,32,5000,ula,28
928,117856,-6.208630455059827,0.0001,64,32,5000,ula,28
960,121920,-7.931745277267224,0.0001,64,32,5000,ula,28
992,125984,0.34512241978929303,0.0001,64,32,5000,ula,28
1024,130048,-8.008892780285082,0.0001,64,32,5000,ula,28
1056,134112,-6.364809753747734,0.0001,64,32,5000,ula,28
1088,138176,-7.873866076576525,0.0001,64,32,5000,ula,28
1120,142240,-7.709665324006492,0.0001,64,32,5000,ula,28
1152,146304,-7.552278115560231,0.0001,64,32,5000,ula,28
1184,150368,-7.546888770763645,0.0001,64,32,5000,ula,28
1216,154432,-7.126475190866101,0.0001,64,32,5000,ula,28
1248,158496,-7.683370135029865,0.0001,64,32,5000,ula,28
1280,162560,-7.1436636893742085,0.0001,64,32,5000,ula,28
1312,166624,-6.663061832808355,0.0001,64,32,5000,ula,28
1344,170688,-7.535965000847927,0.0001,64,32,5000,ula,28
1376,174752,-6.338153846028641,0.0001,64,32,5000,ula,28
1408,178816,-7.992024050065176,0.0001,64,32,5000,ula,28
1440,182880,-6.195637798153278,0.0001,64,32,5000,ula,28
1472,186944,-8.209118188402268,0.0001,64,32,5000,ula,28
1504,191008,-7.311953218931438,0.0001,64,32,5000,ula,28
1536,195072,-8.0050683040783,0.0001,64,32,5000,ula,28
1568,199136,-7.229379129948742,0.0001,64,32,5000,ula,28
1600,203200,-7.540506035135771,0.0001,64,32,5000,ula,28
1632,207264,-8.08996619670438,0.0001,64,32,5000,ula,28
1664,211328,-7.704309206922693,0.0001,64,32,5000,ula,28
1696,215392,-6.702895434037264,0.0001,64,32,5000,ula,28
1728,219456,-6.464992522881868,0.0001,64,32,5000,ula,28
1760,223520,-8.484958765885114,0.0001,64,32,5000,ula,28
1792,227584,-4.364486150373027,0.0001,64,32,5000,ula,28
1824,231648,-6.220801899916978,0.0001,64,32,5000,ula,28
1856,235712,-8.324331247476293,0.0001,64,32,5000,ula,28
1888,239776,-8.065045393774701,0.0001,64,32,5000,ula,28
1920,243840,-7.036164181868939,0.0001,64,32,5000,ula,28
1952,247904,-5.867439328084954,0.0001,64,32,5000,ula,28
1984,251968,-7.476516604600164,0.0001,64,32,5000,ula,28
2016,256032,-8.0009492612781,0.0001,64,32,5000,ula,28
2048,260096,-7.455169322927156,0.0001,64,32,5000,ula,28
2080,264160,-7.66957922232049,0.0001,64,32,5000,ula,28
2112,268224,-7.505807256826497,0.0001,64,32,5000,ula,28
2144,272288,-7.426930294863107,0.0001,64,32,5000,ula,28
2176,276352,-6.102202732778763,0.0001,64,32,5000,ula,28
2208,280416,-7.331808196462382,0.0001,64,32,5000,ula,28
2240,284480,-7.995544895675679,0.0001,64,32,5000,ula,28
2272,288544,-7.503964853316525,0.0001,64,32,5000,ula,28
2304,292608,-6.962339715354474,0.0001,64,32,5000,ula,28
2336,296672,-6.954274862893114,0.0001,64,32,5000,ula,28
2368,300736,-6.561716688867264,0.0001,64,32,5000,ula,28
2400,304800,-4.608935634365711,0.0001,64,32,5000,ula,28
2432,308864,0.3450894725892173,0.0001,64,32,5000,ula,28
2464,312928,-7.007966827830361,0.0001,64,32,5000,ula,28
2496,316992,-7.947863517950843,0.0001,64,32,5000,ula,28
2528,321056,-8.505884210962035,0.0001,64,32,5000,ula,28
2560,325120,-8.017242241870711,0.0001,64,32,5000,ula,28
2592,329184,-5.92374470030293,0.0001,64,32,5000,ula,28
2624,333248,-7.636282568761233,0.0001,64,32,5000,ula,28
2656,337312,-7.567941458464108,0.0001,64,32,5000,ula,28
2688,341376,-1.7397962654666328,0.0001,64,32,5000,ula,28
2720,345440,-8.758836786250086,0.0001,64,32,5000,ula,28
2752,349504,-7.919387544131766,0.0001,64,32,5000,ula,28
2784,353568,-7.456388170915982,0.0001,64,32,5000,ula,28
2816,357632,-7.222827629548423,0.0001,64,32,5000,ula,28
2848,361696,-4.6375219492173265,0.0001,64,32,5000,ula,28
2880,365760,-6.380157533411514,0.0001,64,32,5000,ula,28
2912,369824,-7.748281095901427,0.0001,64,32,5000,ula,28
2944,373888,-6.129521197169755,0.0001,64,32,5000,ula,28
2976,377952,-7.18501403200544,0.0001,64,32,5000,ula,28
3008,382016,-5.057146977265615,0.0001,64,32,5000,ula,28
3040,386080,-5.9096593031258875,0.0001,64,32,5000,ula,28
3072,390144,-8.250098293071396,0.0001,64,32,5000,ula,28
3104,394208,-6.547500286467615,0.0001,64,32,5000,ula,28
3136,398272,-6.939779362320782,0.0001,64,32,5000,ula,28
3168,402336,-6.254896332474427,0.0001,64,32,5000,ula,28
3200,406400,-5.230935497181329,0.0001,64,32,5000,ula,28
3232,410464,-7.010227911181401,0.0001,64,32,5000,ula,28
3264,414528,-8.272731076302103,0.0001,64,32,5000,ula,28
3296,418592,-7.751083493320787,0.0001,64,32,5000,ula,28
3328,422656,-8.05751751428777,0.0001,64,32,5000,ula,28
3360,426720,-6.4284179691623535,0.0001,64,32,5000,ula,28
3392,430784,-8.012168397582437,0.0001,64,32,5000,ula,28
3424,434848,-7.815116121703591,0.0001,64,32,5000,ula,28
3456,438912,-8.612063540910967,0.0001,64,32,5000,ula,28
3488,442976,-7.00287723128589,0.0001,64,32,5000,ula,28
3520,447040,-5.598486528415149,0.0001,64,32,5000,ula,28
3552,451104,-8.12393319946079,0.0001,64,32,5000,ula,28
3584,455168,-7.533194184562932,0.0001,64,32,5000,ula,28
3616,459232,-6.843541552591413,0.0001,64,32,5000,ula,28
3648,463296,-5.260629705464106,0.0001,64,32,5000,ula,28
3680,467360,-3.8278524473846285,0.0001,64,32,5000,ula,28
3712,471424,-7.99054039108721,0.0001,64,32,5000,ula,28
3744,475488,-6.068423634507247,0.0001,64,32,5000,ula,28
3776,479552,-5.82390365814398,0.0001,64,32,5000,ula,28
3808,483616,-7.803310993724008,0.0001,64,32,5000,ula,28
3840,487680,-7.2165140776259395,0.0001,64,32,5000,ula,28
3872,491744,-7.745114297478816,0.0001,64,32,5000,ula,28
3904,495808,-7.3678664162122,0.0001,64,32,5000,ula,28
