n_lpdf_eval,n_grad_eval,logzs_eval,lr,nbridge,batchsize,niters,method,id
32,992,-4.870273253702902,0.001,16,32,5000,ula,27
64,1984,-6.237611165896376,0.001,16,32,5000,ula,27
96,2976,-6.323151649479201,0.001,16,32,5000,ula,27
128,3968,-8.305378346927323,0.001,16,32,5000,ula,27
160,4960,-8.227587445491102,0.001,16,32,5000,ula,27
192,5952,-7.1623866875115,0.001,16,32,5000,ula,27
224,6944,-8.15252250170585,0.001,16,32,5000,ula,27
256,7936,-7.298794967211189,0.001,16,32,5000,ula,27
288,8928,-8.268976983010226,0.001,16,32,5000,ula,27
320,9920,-7.92735281599146,0.001,16,32,5000,ula,27
352,10912,-6.10416126181276,0.001,16,32,5000,ula,27
384,11904,-8.039625205227923,0.001,16,32,5000,ula,27
416,12896,-7.254615976386397,0.001,16,32,5000,ula,27
448,13888,-6.173067601558845,0.001,16,32,5000,ula,27
480,14880,-7.791979975488726,0.001,16,32,5000,ula,27
512,15872,-4.012047373186514,0.001,16,32,5000,ula,27
544,16864,-8.70130771239371,0.001,16,32,5000,ula,27
576,17856,-7.378456296357549,0.001,16,32,5000,ula,27
608,18848,-3.9680403367114825,0.001,16,32,5000,ula,27
640,19840,-7.436588808890684,0.001,16,32,5000,ula,27
672,20832,-6.6794437829389395,0.001,16,32,5000,ula,27
704,21824,-7.409736261865414,0.001,16,32,5000,ula,27
736,22816,-6.437080247303934,0.001,16,32,5000,ula,27
768,23808,-8.022485064386512,0.001,16,32,5000,ula,27
800,24800,-3.9444909421665697,0.001,16,32,5000,ula,27
832,25792,-8.103121239125134,0.001,16,32,5000,ula,27
864,26784,-1.9951764583781086,0.001,16,32,5000,ula,27
896,27776,-7.308468835298723,0.001,16,32,5000,ula,27
928,28768,-8.034589032917857,0.001,16,32,5000,ula,27
960,29760,-7.538459375628747,0.001,16,32,5000,ula,27
992,30752,-8.307841077990034,0.001,16,32,5000,ula,27
1024,31744,-6.790704752061584,0.001,16,32,5000,ula,27
1056,32736,-5.307205635514926,0.001,16,32,5000,ula,27
1088,33728,-7.606925430678262,0.001,16,32,5000,ula,27
1120,34720,-6.623922921623324,0.001,16,32,5000,ula,27
1152,35712,-7.577229940573632,0.001,16,32,5000,ula,27
1184,36704,-6.329843494635919,0.001,16,32,5000,ula,27
1216,37696,-7.889443720219727,0.001,16,32,5000,ula,27
1248,38688,-7.211545935937642,0.001,16,32,5000,ula,27
1280,39680,-8.071539538443382,0.001,16,32,5000,ula,27
1312,40672,-7.228455441778897,0.001,16,32,5000,ula,27
1344,41664,-7.991171727958554,0.001,16,32,5000,ula,27
1376,42656,-7.734963052896664,0.001,16,32,5000,ula,27
1408,43648,-7.002149999264784,0.001,16,32,5000,ula,27
1440,44640,-6.549651144421591,0.001,16,32,5000,ula,27
1472,45632,-7.220192608693067,0.001,16,32,5000,ula,27
1504,46624,-7.299530613591361,0.001,16,32,5000,ula,27
1536,47616,-4.850234323480757,0.001,16,32,5000,ula,27
1568,48608,-7.461298657980338,0.001,16,32,5000,ula,27
1600,49600,-8.54442040764678,0.001,16,32,5000,ula,27
1632,50592,-3.4519007745584585,0.001,16,32,5000,ula,27
1664,51584,-3.2908791988719077,0.001,16,32,5000,ula,27
1696,52576,-7.637214475142568,0.001,16,32,5000,ula,27
1728,53568,-7.654357663796831,0.001,16,32,5000,ula,27
1760,54560,-6.806650393347718,0.001,16,32,5000,ula,27
1792,55552,-6.2076196092680584,0.001,16,32,5000,ula,27
1824,56544,-8.336294894029045,0.001,16,32,5000,ula,27
1856,57536,-7.368456068650015,0.001,16,32,5000,ula,27
1888,58528,-3.68668819389925,0.001,16,32,5000,ula,27
1920,59520,-7.554537534955616,0.001,16,32,5000,ula,27
1952,60512,-7.5590413979537425,0.001,16,32,5000,ula,27
1984,61504,-6.213631832263275,0.001,16,32,5000,ula,27
2016,62496,-7.99545962153125,0.001,16,32,5000,ula,27
2048,63488,-8.107210958492773,0.001,16,32,5000,ula,27
2080,64480,-7.270053560449353,0.001,16,32,5000,ula,27
2112,65472,-5.67513557799788,0.001,16,32,5000,ula,27
2144,66464,-6.487154578022735,0.001,16,32,5000,ula,27
2176,67456,-7.331587390384537,0.001,16,32,5000,ula,27
2208,68448,-7.1780483461831865,0.001,16,32,5000,ula,27
2240,69440,-7.08328353875201,0.001,16,32,5000,ula,27
2272,70432,-5.425997833187534,0.001,16,32,5000,ula,27
2304,71424,-4.731139152650891,0.001,16,32,5000,ula,27
2336,72416,-5.565751419029743,0.001,16,32,5000,ula,27
2368,73408,-7.614790877168038,0.001,16,32,5000,ula,27
2400,74400,-6.068917655011486,0.001,16,32,5000,ula,27
2432,75392,-6.460615358595269,0.001,16,32,5000,ula,27
2464,76384,-6.316429049928352,0.001,16,32,5000,ula,27
2496,77376,-5.639380761644029,0.001,16,32,5000,ula,27
2528,78368,-7.6750338059455325,0.001,16,32,5000,ula,27
2560,79360,-6.527595701055763,0.001,16,32,5000,ula,27
2592,80352,-7.304331368226345,0.001,16,32,5000,ula,27
2624,81344,-6.869863605396107,0.001,16,32,5000,ula,27
2656,82336,-7.893917676470516,0.001,16,32,5000,ula,27
2688,83328,-6.83553082676433,0.001,16,32,5000,ula,27
2720,84320,-7.071214125522477,0.001,16,32,5000,ula,27
2752,85312,-5.866513113641904,0.001,16,32,5000,ula,27
2784,86304,-7.175007773320799,0.001,16,32,5000,ula,27
2816,87296,-5.0592051642667535,0.001,16,32,5000,ula,27
2848,88288,-7.766335657728351,0.001,16,32,5000,ula,27
2880,89280,-5.628980362629881,0.001,16,32,5000,ula,27
2912,90272,-5.39907059127632,0.001,16,32,5000,ula,27
2944,91264,-5.836775545073566,0.001,16,32,5000,ula,27
2976,92256,-7.320909107065428,0.001,16,32,5000,ula,27
3008,93248,-5.24542704975057,0.001,16,32,5000,ula,27
3040,94240,-7.078581207236351,0.001,16,32,5000,ula,27
3072,95232,-7.882030658483648,0.001,16,32,5000,ula,27
3104,96224,-5.55498723690366,0.001,16,32,5000,ula,27
3136,97216,-7.273660323924705,0.001,16,32,5000,ula,27
3168,98208,-4.394542855481035,0.001,16,32,5000,ula,27
3200,99200,-7.261776873102928,0.001,16,32,5000,ula,27
3232,100192,-5.141596208754019,0.001,16,32,5000,ula,27
3264,101184,-6.224282370911626,0.001,16,32,5000,ula,27
3296,102176,-8.0109973721497,0.001,16,32,5000,ula,27
3328,103168,-7.715939627325479,0.001,16,32,5000,ula,27
3360,104160,-6.133742123084699,0.001,16,32,5000,ula,27
3392,105152,-5.987891854435986,0.001,16,32,5000,ula,27
3424,106144,-6.50279872893715,0.001,16,32,5000,ula,27
3456,107136,-5.691622389083522,0.001,16,32,5000,ula,27
3488,108128,-7.1561513202819445,0.001,16,32,5000,ula,27
3520,109120,-5.324097840303377,0.001,16,32,5000,ula,27
3552,110112,-3.906806226772624,0.001,16,32,5000,ula,27
3584,111104,-6.444169325442307,0.001,16,32,5000,ula,27
3616,112096,-5.240836130117829,0.001,16,32,5000,ula,27
3648,113088,-1.5650310563749334,0.001,16,32,5000,ula,27
3680,114080,-6.563010635256024,0.001,16,32,5000,ula,27
3712,115072,-6.828565633130209,0.001,16,32,5000,ula,27
3744,116064,-7.464866576809194,0.001,16,32,5000,ula,27
3776,117056,-6.8790623895193255,0.001,16,32,5000,ula,27
3808,118048,-6.401744376664588,0.001,16,32,5000,ula,27
