n_lpdf_eval,n_grad_eval,logzs_eval,lr,nbridge,batchsize,niters,method,id
32,2016,-5.067823402417787,0.001,32,32,5000,ula,19
64,4032,-8.04894035913181,0.001,32,32,5000,ula,19
96,6048,-7.731973109070601,0.001,32,32,5000,ula,19
128,8064,-6.62348465757286,0.001,32,32,5000,ula,19
160,10080,-8.16082569445924,0.001,32,32,5000,ula,19
192,12096,-8.508603699619155,0.001,32,32,5000,ula,19
224,14112,-5.0396816807172105,0.001,32,32,5000,ula,19
256,16128,-7.8973195239109195,0.001,32,32,5000,ula,19
288,18144,-7.477720061769634,0.001,32,32,5000,ula,19
320,20160,-6.336326549022925,0.001,32,32,5000,ula,19
352,22176,-8.56031970402381,0.001,32,32,5000,ula,19
384,24192,-5.908890764317186,0.001,32,32,5000,ula,19
416,26208,-7.196399707865597,0.001,32,32,5000,ula,19
448,28224,-6.368732889528043,0.001,32,32,5000,ula,19
480,30240,-7.537996913700399,0.001,32,32,5000,ula,19
512,32256,-7.721278332661828,0.001,32,32,5000,ula,19
544,34272,-7.697365147127732,0.001,32,32,5000,ula,19
576,36288,-7.2071921042565465,0.001,32,32,5000,ula,19
608,38304,-7.330860610931689,0.001,32,32,5000,ula,19
640,40320,-7.612458166270325,0.001,32,32,5000,ula,19
672,42336,-7.460390943904793,0.001,32,32,5000,ula,19
704,44352,-6.757903098068355,0.001,32,32,5000,ula,19
736,46368,-7.55678010809152,0.001,32,32,5000,ula,19
768,48384,-5.957394156578592,0.001,32,32,5000,ula,19
800,50400,-6.980933095876645,0.001,32,32,5000,ula,19
832,52416,-7.352631409025461,0.001,32,32,5000,ula,19
864,54432,-7.486461366336231,0.001,32,32,5000,ula,19
896,56448,-8.230327638876556,0.001,32,32,5000,ula,19
928,58464,-7.7187854698787515,0.001,32,32,5000,ula,19
960,60480,2.7099946181104846,0.001,32,32,5000,ula,19
992,62496,-4.009195552574218,0.001,32,32,5000,ula,19
1024,64512,-8.256031742527218,0.001,32,32,5000,ula,19
1056,66528,-7.109093915526343,0.001,32,32,5000,ula,19
1088,68544,-5.018033889438158,0.001,32,32,5000,ula,19
1120,70560,-7.536310487625343,0.001,32,32,5000,ula,19
1152,72576,-6.27296727829008,0.001,32,32,5000,ula,19
1184,74592,-7.326083444699519,0.001,32,32,5000,ula,19
1216,76608,-6.888886844196933,0.001,32,32,5000,ula,19
1248,78624,-7.795862651503901,0.001,32,32,5000,ula,19
1280,80640,-7.959340693759673,0.001,32,32,5000,ula,19
1312,82656,-7.537546462216575,0.001,32,32,5000,ula,19
1344,84672,-7.923048503029857,0.001,32,32,5000,ula,19
1376,86688,-7.188067269882254,0.001,32,32,5000,ula,19
1408,88704,-5.9978450359214746,0.001,32,32,5000,ula,19
1440,90720,-8.244051816472643,0.001,32,32,5000,ula,19
1472,92736,-6.953883983944002,0.001,32,32,5000,ula,19
1504,94752,-6.650250285093062,0.001,32,32,5000,ula,19
1536,96768,-7.914826506628355,0.001,32,32,5000,ula,19
1568,98784,-7.8547615662798345,0.001,32,32,5000,ula,19
1600,100800,-7.37793339254682,0.001,32,32,5000,ula,19
1632,102816,-7.103537086259176,0.001,32,32,5000,ula,19
1664,104832,-8.084235448860031,0.001,32,32,5000,ula,19
1696,106848,-6.787047027982785,0.001,32,32,5000,ula,19
1728,108864,-7.537453347916989,0.001,32,32,5000,ula,19
1760,110880,-6.983829668912623,0.001,32,32,5000,ula,19
1792,112896,-5.414799358180924,0.001,32,32,5000,ula,19
1824,114912,-8.220614241895902,0.001,32,32,5000,ula,19
1856,116928,-6.780102985549887,0.001,32,32,5000,ula,19
1888,118944,-7.86380387552167,0.001,32,32,5000,ula,19
1920,120960,-6.961997656503048,0.001,32,32,5000,ula,19
1952,122976,-8.201139204460992,0.001,32,32,5000,ula,19
1984,124992,-6.741538144537632,0.001,32,32,5000,ula,19
2016,127008,-5.4135491330193055,0.001,32,32,5000,ula,19
2048,129024,-7.081052144374925,0.001,32,32,5000,ula,19
2080,131040,-5.8489349408402616,0.001,32,32,5000,ula,19
