n_lpdf_eval,n_grad_eval,logzs_eval,lr,nbridge,batchsize,niters,method,id
32,992,-7.95695140317323,0.0001,16,32,5000,ula,21
64,1984,-7.29371868876526,0.0001,16,32,5000,ula,21
96,2976,-8.424613374652271,0.0001,16,32,5000,ula,21
128,3968,-7.361120797120276,0.0001,16,32,5000,ula,21
160,4960,-6.093380383529396,0.0001,16,32,5000,ula,21
192,5952,-8.608676271405223,0.0001,16,32,5000,ula,21
224,6944,-6.158912914816167,0.0001,16,32,5000,ula,21
256,7936,-7.534634890018374,0.0001,16,32,5000,ula,21
288,8928,-7.908313987152523,0.0001,16,32,5000,ula,21
320,9920,-7.857142208259983,0.0001,16,32,5000,ula,21
352,10912,-7.143827743077228,0.0001,16,32,5000,ula,21
384,11904,-7.428486103912493,0.0001,16,32,5000,ula,21
416,12896,-8.06908142587779,0.0001,16,32,5000,ula,21
448,13888,-7.941711766221358,0.0001,16,32,5000,ula,21
480,14880,-6.242001019776388,0.0001,16,32,5000,ula,21
512,15872,-8.268761015732297,0.0001,16,32,5000,ula,21
544,16864,-7.269479182155184,0.0001,16,32,5000,ula,21
576,17856,-6.4593482847744745,0.0001,16,32,5000,ula,21
608,18848,-8.291706050021137,0.0001,16,32,5000,ula,21
640,19840,-8.51625674435662,0.0001,16,32,5000,ula,21
672,20832,-7.524011028986159,0.0001,16,32,5000,ula,21
704,21824,-6.317868872421507,0.0001,16,32,5000,ula,21
736,22816,-7.566616779612645,0.0001,16,32,5000,ula,21
768,23808,-6.509534881869297,0.0001,16,32,5000,ula,21
800,24800,-8.066440319982531,0.0001,16,32,5000,ula,21
832,25792,-7.873644772635651,0.0001,16,32,5000,ula,21
864,26784,-6.008437736420493,0.0001,16,32,5000,ula,21
896,27776,-8.503144308857431,0.0001,16,32,5000,ula,21
928,28768,-6.438856793828518,0.0001,16,32,5000,ula,21
960,29760,-7.456903897948619,0.0001,16,32,5000,ula,21
992,30752,-7.373813217114314,0.0001,16,32,5000,ula,21
1024,31744,-7.31271784496315,0.0001,16,32,5000,ula,21
1056,32736,-7.6435997655609755,0.0001,16,32,5000,ula,21
1088,33728,-5.176030626092562,0.0001,16,32,5000,ula,21
1120,34720,-7.861528761968906,0.0001,16,32,5000,ula,21
1152,35712,-9.049036503477446,0.0001,16,32,5000,ula,21
1184,36704,-4.611155960266116,0.0001,16,32,5000,ula,21
1216,37696,-7.376384552151522,0.0001,16,32,5000,ula,21
1248,38688,-6.7730678259965185,0.0001,16,32,5000,ula,21
1280,39680,-7.448433575468844,0.0001,16,32,5000,ula,21
1312,40672,-7.424134257678711,0.0001,16,32,5000,ula,21
1344,41664,-6.374739114732369,0.0001,16,32,5000,ula,21
1376,42656,-7.098501973399765,0.0001,16,32,5000,ula,21
1408,43648,-6.577227076219183,0.0001,16,32,5000,ula,21
1440,44640,-8.090643121311874,0.0001,16,32,5000,ula,21
1472,45632,-7.664829085159324,0.0001,16,32,5000,ula,21
1504,46624,-6.586649610069068,0.0001,16,32,5000,ula,21
1536,47616,-8.500984978429727,0.0001,16,32,5000,ula,21
1568,48608,-7.50422443855997,0.0001,16,32,5000,ula,21
1600,49600,-6.7267956845324886,0.0001,16,32,5000,ula,21
1632,50592,-7.875066395245235,0.0001,16,32,5000,ula,21
1664,51584,-7.221535821692384,0.0001,16,32,5000,ula,21
1696,52576,-7.044994380935229,0.0001,16,32,5000,ula,21
1728,53568,-6.4128028134221315,0.0001,16,32,5000,ula,21
1760,54560,-7.074706840178285,0.0001,16,32,5000,ula,21
1792,55552,-7.989100376195729,0.0001,16,32,5000,ula,21
1824,56544,-8.316776041933295,0.0001,16,32,5000,ula,21
1856,57536,-5.550287702732788,0.0001,16,32,5000,ula,21
1888,58528,-7.233443460910582,0.0001,16,32,5000,ula,21
1920,59520,-7.813745607930498,0.0001,16,32,5000,ula,21
1952,60512,-7.904434104101908,0.0001,16,32,5000,ula,21
1984,61504,-7.65884269746418,0.0001,16,32,5000,ula,21
2016,62496,-7.266477505998399,0.0001,16,32,5000,ula,21
2048,63488,-8.786603571667678,0.0001,16,32,5000,ula,21
2080,64480,-5.952608350224457,0.0001,16,32,5000,ula,21
2112,65472,-8.12536030349419,0.0001,16,32,5000,ula,21
2144,66464,-6.14773070230267,0.0001,16,32,5000,ula,21
2176,67456,-8.000261342642382,0.0001,16,32,5000,ula,21
2208,68448,-6.927219932541625,0.0001,16,32,5000,ula,21
2240,69440,-5.504503887595153,0.0001,16,32,5000,ula,21
2272,70432,-6.4508223969102065,0.0001,16,32,5000,ula,21
2304,71424,-7.0530789995161,0.0001,16,32,5000,ula,21
2336,72416,-7.78049687755332,0.0001,16,32,5000,ula,21
2368,73408,-7.659177662011595,0.0001,16,32,5000,ula,21
2400,74400,-3.7276465874793563,0.0001,16,32,5000,ula,21
2432,75392,-8.63418672473844,0.0001,16,32,5000,ula,21
2464,76384,-7.288566585026621,0.0001,16,32,5000,ula,21
2496,77376,-6.0595847810592,0.0001,16,32,5000,ula,21
2528,78368,-5.6376405634315265,0.0001,16,32,5000,ula,21
2560,79360,-8.42306904486055,0.0001,16,32,5000,ula,21
2592,80352,-7.34197406749518,0.0001,16,32,5000,ula,21
2624,81344,-8.486014289159128,0.0001,16,32,5000,ula,21
2656,82336,-7.6286648004315625,0.0001,16,32,5000,ula,21
2688,83328,-7.683486655359192,0.0001,16,32,5000,ula,21
2720,84320,-6.163236964719045,0.0001,16,32,5000,ula,21
2752,85312,-7.936558022075792,0.0001,16,32,5000,ula,21
2784,86304,-7.174093522703769,0.0001,16,32,5000,ula,21
2816,87296,-8.44928711532264,0.0001,16,32,5000,ula,21
2848,88288,-6.956284936547052,0.0001,16,32,5000,ula,21
2880,89280,-7.085956709024335,0.0001,16,32,5000,ula,21
2912,90272,-6.948688215127866,0.0001,16,32,5000,ula,21
2944,91264,-7.781170981329552,0.0001,16,32,5000,ula,21
2976,92256,-7.944899113658024,0.0001,16,32,5000,ula,21
3008,93248,-8.050953339163613,0.0001,16,32,5000,ula,21
3040,94240,-7.406373845922019,0.0001,16,32,5000,ula,21
3072,95232,-6.955766835757154,0.0001,16,32,5000,ula,21
3104,96224,-7.848056241441787,0.0001,16,32,5000,ula,21
3136,97216,-7.128141819652159,0.0001,16,32,5000,ula,21
3168,98208,-6.944816263794272,0.0001,16,32,5000,ula,21
3200,99200,-6.767897245307078,0.0001,16,32,5000,ula,21
3232,100192,-8.279637286577056,0.0001,16,32,5000,ula,21
3264,101184,-7.7863989896561305,0.0001,16,32,5000,ula,21
3296,102176,-6.4077362104175535,0.0001,16,32,5000,ula,21
3328,103168,-7.571357559968203,0.0001,16,32,5000,ula,21
3360,104160,-7.1006463864822535,0.0001,16,32,5000,ula,21
3392,105152,-5.083625477347961,0.0001,16,32,5000,ula,21
3424,106144,-6.910945923687413,0.0001,16,32,5000,ula,21
3456,107136,-4.134020477907962,0.0001,16,32,5000,ula,21
3488,108128,-6.780110246542274,0.0001,16,32,5000,ula,21
3520,109120,-7.350997835553322,0.0001,16,32,5000,ula,21
