n_lpdf_eval,n_grad_eval,logzs_eval,lr,nbridge,batchsize,niters,method,id
32,4064,-8.052929475303209,0.001,64,32,5000,ula,22
64,8128,-7.203867960229385,0.001,64,32,5000,ula,22
96,12192,-7.4059295826720115,0.001,64,32,5000,ula,22
128,16256,-5.37880006437458,0.001,64,32,5000,ula,22
160,20320,-6.915932902384425,0.001,64,32,5000,ula,22
192,24384,-6.732183352553429,0.001,64,32,5000,ula,22
224,28448,-7.175712911017416,0.001,64,32,5000,ula,22
256,32512,-7.350776527003134,0.001,64,32,5000,ula,22
288,36576,-7.341084320298279,0.001,64,32,5000,ula,22
320,40640,-7.467357527798713,0.001,64,32,5000,ula,22
352,44704,-6.203989777693546,0.001,64,32,5000,ula,22
384,48768,-7.386068634757655,0.001,64,32,5000,ula,22
416,52832,-6.624687287103818,0.001,64,32,5000,ula,22
448,56896,-6.75992801930966,0.001,64,32,5000,ula,22
480,60960,-6.861835189129194,0.001,64,32,5000,ula,22
512,65024,-8.229422841252408,0.001,64,32,5000,ula,22
544,69088,-5.090360788948277,0.001,64,32,5000,ula,22
576,73152,-5.26692657587809,0.001,64,32,5000,ula,22
608,77216,-8.276599299648943,0.001,64,32,5000,ula,22
640,81280,-6.448270119879778,0.001,64,32,5000,ula,22
672,85344,-6.752815023086895,0.001,64,32,5000,ula,22
704,89408,-8.26530064138798,0.001,64,32,5000,ula,22
736,93472,-7.392632863687772,0.001,64,32,5000,ula,22
768,97536,-6.9684580141036285,0.001,64,32,5000,ula,22
800,101600,-8.681039359885943,0.001,64,32,5000,ula,22
832,105664,-7.721194804020946,0.001,64,32,5000,ula,22
864,109728,-7.856984191637356,0.001,64,32,5000,ula,22
896,113792,-5.791703539458725,0.001,64,32,5000,ula,22
928,117856,-7.227695179718573,0.001,64,32,5000,ula,22
960,121920,-6.458974511234773,0.001,64,32,5000,ula,22
992,125984,-8.430773566263104,0.001,64,32,5000,ula,22
1024,130048,-7.018422188804459,0.001,64,32,5000,ula,22
1056,134112,-6.954377757029009,0.001,64,32,5000,ula,22
1088,138176,-7.774928431648592,0.001,64,32,5000,ula,22
1120,142240,-8.444583203302836,0.001,64,32,5000,ula,22
1152,146304,-6.956169214527871,0.001,64,32,5000,ula,22
1184,150368,-7.654513387668674,0.001,64,32,5000,ula,22
1216,154432,-7.684185888979032,0.001,64,32,5000,ula,22
1248,158496,-7.782068862610861,0.001,64,32,5000,ula,22
1280,162560,-6.070214944744132,0.001,64,32,5000,ula,22
1312,166624,-6.404650419327975,0.001,64,32,5000,ula,22
1344,170688,-6.691119098900547,0.001,64,32,5000,ula,22
1376,174752,-7.543813710127991,0.001,64,32,5000,ula,22
1408,178816,-7.008303375001564,0.001,64,32,5000,ula,22
