n_lpdf_eval,n_grad_eval,logzs_eval,lr,nbridge,batchsize,niters,method,id
2080,2048,-160.59268188476562,0.0001,32,32,5000,uha,4
4160,4096,-141.51174926757812,0.0001,32,32,5000,uha,4
6240,6144,-158.0007781982422,0.0001,32,32,5000,uha,4
8320,8192,-148.60658264160156,0.0001,32,32,5000,uha,4
10400,10240,-148.62965393066406,0.0001,32,32,5000,uha,4
12480,12288,-160.1252899169922,0.0001,32,32,5000,uha,4
14560,14336,-154.18890380859375,0.0001,32,32,5000,uha,4
16640,16384,-157.42552185058594,0.0001,32,32,5000,uha,4
18720,18432,-134.23641967773438,0.0001,32,32,5000,uha,4
20800,20480,-150.37648010253906,0.0001,32,32,5000,uha,4
22880,22528,-151.5709228515625,0.0001,32,32,5000,uha,4
24960,24576,-143.4390869140625,0.0001,32,32,5000,uha,4
27040,26624,-154.12808227539062,0.0001,32,32,5000,uha,4
29120,28672,-158.48509216308594,0.0001,32,32,5000,uha,4
31200,30720,-154.5102996826172,0.0001,32,32,5000,uha,4
33280,32768,-158.33753967285156,0.0001,32,32,5000,uha,4
35360,34816,-147.49766540527344,0.0001,32,32,5000,uha,4
37440,36864,-153.7093505859375,0.0001,32,32,5000,uha,4
39520,38912,-144.14007568359375,0.0001,32,32,5000,uha,4
41600,40960,-150.94651794433594,0.0001,32,32,5000,uha,4
43680,43008,-144.7783966064453,0.0001,32,32,5000,uha,4
45760,45056,-148.20005798339844,0.0001,32,32,5000,uha,4
47840,47104,-150.93861389160156,0.0001,32,32,5000,uha,4
49920,49152,-150.62844848632812,0.0001,32,32,5000,uha,4
52000,51200,-145.9945068359375,0.0001,32,32,5000,uha,4
54080,53248,-152.11973571777344,0.0001,32,32,5000,uha,4
56160,55296,-153.1965789794922,0.0001,32,32,5000,uha,4
58240,57344,-140.05189514160156,0.0001,32,32,5000,uha,4
60320,59392,-156.514892578125,0.0001,32,32,5000,uha,4
62400,61440,-147.98800659179688,0.0001,32,32,5000,uha,4
64480,63488,-138.01748657226562,0.0001,32,32,5000,uha,4
66560,65536,-150.72598266601562,0.0001,32,32,5000,uha,4
68640,67584,-145.6057586669922,0.0001,32,32,5000,uha,4
70720,69632,-153.47189331054688,0.0001,32,32,5000,uha,4
72800,71680,-145.32261657714844,0.0001,32,32,5000,uha,4
74880,73728,-160.59210205078125,0.0001,32,32,5000,uha,4
76960,75776,-153.3536376953125,0.0001,32,32,5000,uha,4
79040,77824,-145.23080444335938,0.0001,32,32,5000,uha,4
81120,79872,-147.97760009765625,0.0001,32,32,5000,uha,4
83200,81920,-160.56781005859375,0.0001,32,32,5000,uha,4
85280,83968,-155.92529296875,0.0001,32,32,5000,uha,4
87360,86016,-150.1520233154297,0.0001,32,32,5000,uha,4
89440,88064,-148.399658203125,0.0001,32,32,5000,uha,4
91520,90112,-151.25241088867188,0.0001,32,32,5000,uha,4
93600,92160,-143.90792846679688,0.0001,32,32,5000,uha,4
95680,94208,-154.9876251220703,0.0001,32,32,5000,uha,4
97760,96256,-143.88723754882812,0.0001,32,32,5000,uha,4
99840,98304,-151.75880432128906,0.0001,32,32,5000,uha,4
101920,100352,-159.95457458496094,0.0001,32,32,5000,uha,4
104000,102400,-138.2598114013672,0.0001,32,32,5000,uha,4
106080,104448,-140.07537841796875,0.0001,32,32,5000,uha,4
108160,106496,-155.4270782470703,0.0001,32,32,5000,uha,4
110240,108544,-151.1042022705078,0.0001,32,32,5000,uha,4
112320,110592,-153.4011993408203,0.0001,32,32,5000,uha,4
114400,112640,-154.18731689453125,0.0001,32,32,5000,uha,4
116480,114688,-149.54254150390625,0.0001,32,32,5000,uha,4
118560,116736,-148.1824951171875,0.0001,32,32,5000,uha,4
120640,118784,-149.96298217773438,0.0001,32,32,5000,uha,4
122720,120832,-156.66848754882812,0.0001,32,32,5000,uha,4
124800,122880,-133.69398498535156,0.0001,32,32,5000,uha,4
126880,124928,-153.4759063720703,0.0001,32,32,5000,uha,4
128960,126976,-138.61181640625,0.0001,32,32,5000,uha,4
131040,129024,-152.34056091308594,0.0001,32,32,5000,uha,4
133120,131072,-141.88519287109375,0.0001,32,32,5000,uha,4
135200,133120,-151.08387756347656,0.0001,32,32,5000,uha,4
137280,135168,-146.28134155273438,0.0001,32,32,5000,uha,4
139360,137216,-150.46136474609375,0.0001,32,32,5000,uha,4
141440,139264,-138.2637481689453,0.0001,32,32,5000,uha,4
143520,141312,-165.1593475341797,0.0001,32,32,5000,uha,4
145600,143360,-158.46417236328125,0.0001,32,32,5000,uha,4
147680,145408,-154.38217163085938,0.0001,32,32,5000,uha,4
149760,147456,-147.91848754882812,0.0001,32,32,5000,uha,4
151840,149504,-156.19070434570312,0.0001,32,32,5000,uha,4
153920,151552,-144.69378662109375,0.0001,32,32,5000,uha,4
156000,153600,-154.5797882080078,0.0001,32,32,5000,uha,4
158080,155648,-154.86607360839844,0.0001,32,32,5000,uha,4
160160,157696,-140.67820739746094,0.0001,32,32,5000,uha,4
162240,159744,-157.7935028076172,0.0001,32,32,5000,uha,4
164320,161792,-145.06349182128906,0.0001,32,32,5000,uha,4
166400,163840,-147.29844665527344,0.0001,32,32,5000,uha,4
168480,165888,-150.32069396972656,0.0001,32,32,5000,uha,4
170560,167936,-161.20762634277344,0.0001,32,32,5000,uha,4
172640,169984,-149.87435913085938,0.0001,32,32,5000,uha,4
174720,172032,-151.7498321533203,0.0001,32,32,5000,uha,4
176800,174080,-152.09353637695312,0.0001,32,32,5000,uha,4
178880,176128,-136.2547149658203,0.0001,32,32,5000,uha,4
180960,178176,-152.90997314453125,0.0001,32,32,5000,uha,4
183040,180224,-153.94386291503906,0.0001,32,32,5000,uha,4
185120,182272,-159.2130126953125,0.0001,32,32,5000,uha,4
187200,184320,-158.16722106933594,0.0001,32,32,5000,uha,4
189280,186368,-152.0864715576172,0.0001,32,32,5000,uha,4
191360,188416,-132.54885864257812,0.0001,32,32,5000,uha,4
193440,190464,-146.80213928222656,0.0001,32,32,5000,uha,4
195520,192512,-164.2523956298828,0.0001,32,32,5000,uha,4
197600,194560,-142.569091796875,0.0001,32,32,5000,uha,4
199680,196608,-160.7396697998047,0.0001,32,32,5000,uha,4
201760,198656,-146.561279296875,0.0001,32,32,5000,uha,4
203840,200704,-155.02613830566406,0.0001,32,32,5000,uha,4
205920,202752,-131.17433166503906,0.0001,32,32,5000,uha,4
