n_lpdf_eval,n_grad_eval,logzs_eval,lr,nbridge,batchsize,niters,method,id
2080,2048,-136.88275146484375,0.001,32,32,5000,uha,11
4160,4096,-139.3195343017578,0.001,32,32,5000,uha,11
6240,6144,-163.68450927734375,0.001,32,32,5000,uha,11
8320,8192,-144.05078125,0.001,32,32,5000,uha,11
10400,10240,-145.74008178710938,0.001,32,32,5000,uha,11
12480,12288,-133.9660186767578,0.001,32,32,5000,uha,11
14560,14336,-156.43849182128906,0.001,32,32,5000,uha,11
16640,16384,-151.12193298339844,0.001,32,32,5000,uha,11
18720,18432,-159.53465270996094,0.001,32,32,5000,uha,11
20800,20480,-148.50625610351562,0.001,32,32,5000,uha,11
22880,22528,-151.3179473876953,0.001,32,32,5000,uha,11
24960,24576,-158.24136352539062,0.001,32,32,5000,uha,11
27040,26624,-153.27821350097656,0.001,32,32,5000,uha,11
29120,28672,-154.1700897216797,0.001,32,32,5000,uha,11
31200,30720,-146.85487365722656,0.001,32,32,5000,uha,11
33280,32768,-151.55836486816406,0.001,32,32,5000,uha,11
35360,34816,-149.35726928710938,0.001,32,32,5000,uha,11
37440,36864,-132.99684143066406,0.001,32,32,5000,uha,11
39520,38912,-152.4400634765625,0.001,32,32,5000,uha,11
41600,40960,-142.0049591064453,0.001,32,32,5000,uha,11
43680,43008,-157.39041137695312,0.001,32,32,5000,uha,11
45760,45056,-153.71676635742188,0.001,32,32,5000,uha,11
47840,47104,-151.74392700195312,0.001,32,32,5000,uha,11
49920,49152,-145.57391357421875,0.001,32,32,5000,uha,11
52000,51200,-145.8195037841797,0.001,32,32,5000,uha,11
54080,53248,-143.04734802246094,0.001,32,32,5000,uha,11
56160,55296,-154.3693389892578,0.001,32,32,5000,uha,11
58240,57344,-161.9789581298828,0.001,32,32,5000,uha,11
60320,59392,-152.76268005371094,0.001,32,32,5000,uha,11
62400,61440,-140.09217834472656,0.001,32,32,5000,uha,11
64480,63488,-153.90985107421875,0.001,32,32,5000,uha,11
66560,65536,-140.81829833984375,0.001,32,32,5000,uha,11
68640,67584,-135.22628784179688,0.001,32,32,5000,uha,11
70720,69632,-139.14083862304688,0.001,32,32,5000,uha,11
72800,71680,-148.02525329589844,0.001,32,32,5000,uha,11
74880,73728,-153.14682006835938,0.001,32,32,5000,uha,11
76960,75776,-136.6614990234375,0.001,32,32,5000,uha,11
79040,77824,-137.94888305664062,0.001,32,32,5000,uha,11
81120,79872,-151.0574951171875,0.001,32,32,5000,uha,11
83200,81920,-143.63290405273438,0.001,32,32,5000,uha,11
85280,83968,-155.14517211914062,0.001,32,32,5000,uha,11
87360,86016,-153.61683654785156,0.001,32,32,5000,uha,11
89440,88064,-153.12734985351562,0.001,32,32,5000,uha,11
91520,90112,-144.2789306640625,0.001,32,32,5000,uha,11
93600,92160,-146.29727172851562,0.001,32,32,5000,uha,11
95680,94208,-151.2670135498047,0.001,32,32,5000,uha,11
97760,96256,-138.13685607910156,0.001,32,32,5000,uha,11
99840,98304,-147.76144409179688,0.001,32,32,5000,uha,11
101920,100352,-153.0741729736328,0.001,32,32,5000,uha,11
104000,102400,-155.94671630859375,0.001,32,32,5000,uha,11
106080,104448,-146.034912109375,0.001,32,32,5000,uha,11
108160,106496,-145.06150817871094,0.001,32,32,5000,uha,11
110240,108544,-147.70999145507812,0.001,32,32,5000,uha,11
112320,110592,-156.82916259765625,0.001,32,32,5000,uha,11
114400,112640,-155.4166259765625,0.001,32,32,5000,uha,11
