n_lpdf_eval,n_grad_eval,logzs_eval,lr,nbridge,batchsize,niters,method,id
32,992,-60.29923813535291,0.01,16,32,5000,ula,21
64,1984,-57.397835233746235,0.01,16,32,5000,ula,21
96,2976,-58.685177538638456,0.01,16,32,5000,ula,21
128,3968,-57.59888696549299,0.01,16,32,5000,ula,21
160,4960,-52.591758949294494,0.01,16,32,5000,ula,21
192,5952,-58.64043941403687,0.01,16,32,5000,ula,21
224,6944,-55.192293306305295,0.01,16,32,5000,ula,21
256,7936,-52.50565783825231,0.01,16,32,5000,ula,21
288,8928,-57.83616432982065,0.01,16,32,5000,ula,21
320,9920,-54.968866754590174,0.01,16,32,5000,ula,21
352,10912,-55.525550087385305,0.01,16,32,5000,ula,21
384,11904,-55.15074699488416,0.01,16,32,5000,ula,21
416,12896,-55.91529961755359,0.01,16,32,5000,ula,21
448,13888,-55.88155786233707,0.01,16,32,5000,ula,21
480,14880,-52.732780616560255,0.01,16,32,5000,ula,21
512,15872,-54.30657412237594,0.01,16,32,5000,ula,21
544,16864,-56.173029186725245,0.01,16,32,5000,ula,21
576,17856,-45.61156671944621,0.01,16,32,5000,ula,21
608,18848,-51.74267961577809,0.01,16,32,5000,ula,21
640,19840,-53.07843669680296,0.01,16,32,5000,ula,21
672,20832,-57.82782562955871,0.01,16,32,5000,ula,21
704,21824,-54.97512574557813,0.01,16,32,5000,ula,21
736,22816,-45.80716706415046,0.01,16,32,5000,ula,21
768,23808,-55.110396675074696,0.01,16,32,5000,ula,21
800,24800,-53.429390723412595,0.01,16,32,5000,ula,21
832,25792,-51.305833671512865,0.01,16,32,5000,ula,21
864,26784,-49.51554039563183,0.01,16,32,5000,ula,21
896,27776,-51.37579942693541,0.01,16,32,5000,ula,21
928,28768,-50.35858227605987,0.01,16,32,5000,ula,21
960,29760,-50.15024452597894,0.01,16,32,5000,ula,21
992,30752,-38.302490403165514,0.01,16,32,5000,ula,21
1024,31744,-56.86889794521199,0.01,16,32,5000,ula,21
1056,32736,-45.33706482249557,0.01,16,32,5000,ula,21
1088,33728,-57.12638317046291,0.01,16,32,5000,ula,21
1120,34720,-56.7715708282851,0.01,16,32,5000,ula,21
1152,35712,-54.09947337419327,0.01,16,32,5000,ula,21
1184,36704,-50.749838260318086,0.01,16,32,5000,ula,21
1216,37696,-49.97873312756207,0.01,16,32,5000,ula,21
1248,38688,-53.859675493714,0.01,16,32,5000,ula,21
1280,39680,-54.905869644819916,0.01,16,32,5000,ula,21
1312,40672,-51.037429999357,0.01,16,32,5000,ula,21
1344,41664,-50.14386073839942,0.01,16,32,5000,ula,21
1376,42656,-51.53230071562497,0.01,16,32,5000,ula,21
1408,43648,-51.09020458974697,0.01,16,32,5000,ula,21
1440,44640,-51.43624777965761,0.01,16,32,5000,ula,21
1472,45632,-39.21690451599378,0.01,16,32,5000,ula,21
1504,46624,-49.84451628900112,0.01,16,32,5000,ula,21
1536,47616,-44.13880257376414,0.01,16,32,5000,ula,21
1568,48608,-50.81088975545767,0.01,16,32,5000,ula,21
1600,49600,-51.650404629861725,0.01,16,32,5000,ula,21
1632,50592,-50.73414650598246,0.01,16,32,5000,ula,21
1664,51584,-51.50242444273766,0.01,16,32,5000,ula,21
1696,52576,-44.84361034831359,0.01,16,32,5000,ula,21
1728,53568,-50.87487791664506,0.01,16,32,5000,ula,21
1760,54560,-52.660246457647446,0.01,16,32,5000,ula,21
1792,55552,-38.85882312383844,0.01,16,32,5000,ula,21
1824,56544,-38.6199674484563,0.01,16,32,5000,ula,21
1856,57536,-42.976055329624494,0.01,16,32,5000,ula,21
1888,58528,-49.83962207793505,0.01,16,32,5000,ula,21
1920,59520,-48.250707984000236,0.01,16,32,5000,ula,21
1952,60512,-48.8582872615555,0.01,16,32,5000,ula,21
1984,61504,-47.06256303702052,0.01,16,32,5000,ula,21
2016,62496,-51.35573555864636,0.01,16,32,5000,ula,21
2048,63488,-50.6967159498803,0.01,16,32,5000,ula,21
2080,64480,-48.737374334583386,0.01,16,32,5000,ula,21
2112,65472,-48.50430753858342,0.01,16,32,5000,ula,21
2144,66464,-51.59695198479447,0.01,16,32,5000,ula,21
2176,67456,-41.96120991574197,0.01,16,32,5000,ula,21
2208,68448,-48.62406337121148,0.01,16,32,5000,ula,21
2240,69440,-46.36672151255408,0.01,16,32,5000,ula,21
2272,70432,-47.01707841008068,0.01,16,32,5000,ula,21
2304,71424,-50.50509127836924,0.01,16,32,5000,ula,21
2336,72416,-40.82509119053955,0.01,16,32,5000,ula,21
2368,73408,-47.517715213129236,0.01,16,32,5000,ula,21
2400,74400,-50.01368177849238,0.01,16,32,5000,ula,21
2432,75392,-50.9359969222419,0.01,16,32,5000,ula,21
2464,76384,-44.00794284089344,0.01,16,32,5000,ula,21
2496,77376,-50.103708917571794,0.01,16,32,5000,ula,21
2528,78368,-46.514705555280315,0.01,16,32,5000,ula,21
2560,79360,-51.0345827028613,0.01,16,32,5000,ula,21
2592,80352,-48.72569027489128,0.01,16,32,5000,ula,21
2624,81344,-47.20080014781157,0.01,16,32,5000,ula,21
2656,82336,-47.36182430953593,0.01,16,32,5000,ula,21
