n_lpdf_eval,n_grad_eval,logzs_eval,lr,nbridge,batchsize,niters,method,id
32,2016,-64.39348165156039,0.001,32,32,5000,ula,11
64,4032,-56.91453404483832,0.001,32,32,5000,ula,11
96,6048,-66.2180567861976,0.001,32,32,5000,ula,11
128,8064,-62.74607171252366,0.001,32,32,5000,ula,11
160,10080,-60.331347465555965,0.001,32,32,5000,ula,11
192,12096,-63.81865478263741,0.001,32,32,5000,ula,11
224,14112,-63.19714365855522,0.001,32,32,5000,ula,11
256,16128,-63.36160558758985,0.001,32,32,5000,ula,11
288,18144,-64.0961462963596,0.001,32,32,5000,ula,11
320,20160,-61.1960754403053,0.001,32,32,5000,ula,11
352,22176,-50.49486374759411,0.001,32,32,5000,ula,11
384,24192,-58.83491609851948,0.001,32,32,5000,ula,11
416,26208,-60.758491841316776,0.001,32,32,5000,ula,11
448,28224,-60.751165916195845,0.001,32,32,5000,ula,11
480,30240,-61.316411064138215,0.001,32,32,5000,ula,11
512,32256,-59.657482196539064,0.001,32,32,5000,ula,11
544,34272,-61.257046231377444,0.001,32,32,5000,ula,11
576,36288,-64.03393467935949,0.001,32,32,5000,ula,11
608,38304,-62.31923422568099,0.001,32,32,5000,ula,11
640,40320,-58.42388280549938,0.001,32,32,5000,ula,11
672,42336,-62.81079446264592,0.001,32,32,5000,ula,11
704,44352,-61.34107040109855,0.001,32,32,5000,ula,11
736,46368,-64.98188477262518,0.001,32,32,5000,ula,11
768,48384,-62.71689757142425,0.001,32,32,5000,ula,11
800,50400,-58.65432979599896,0.001,32,32,5000,ula,11
832,52416,-54.60196957654582,0.001,32,32,5000,ula,11
864,54432,-59.450634764339185,0.001,32,32,5000,ula,11
896,56448,-60.630178830018856,0.001,32,32,5000,ula,11
928,58464,-57.21197147431987,0.001,32,32,5000,ula,11
960,60480,-60.47135562754239,0.001,32,32,5000,ula,11
992,62496,-59.01881919757666,0.001,32,32,5000,ula,11
1024,64512,-62.70712165264681,0.001,32,32,5000,ula,11
1056,66528,-62.19736891258125,0.001,32,32,5000,ula,11
1088,68544,-62.39893107017418,0.001,32,32,5000,ula,11
1120,70560,-64.26886910488109,0.001,32,32,5000,ula,11
1152,72576,-57.12200284976081,0.001,32,32,5000,ula,11
1184,74592,-53.6880231290657,0.001,32,32,5000,ula,11
1216,76608,-60.88135897636444,0.001,32,32,5000,ula,11
1248,78624,-61.75223937015747,0.001,32,32,5000,ula,11
1280,80640,-57.66896569786167,0.001,32,32,5000,ula,11
1312,82656,-53.1235795323908,0.001,32,32,5000,ula,11
1344,84672,-54.33783251416971,0.001,32,32,5000,ula,11
1376,86688,-60.957879889665385,0.001,32,32,5000,ula,11
1408,88704,-62.43289182387925,0.001,32,32,5000,ula,11
1440,90720,-59.843119058377695,0.001,32,32,5000,ula,11
1472,92736,-58.89562726015285,0.001,32,32,5000,ula,11
1504,94752,-59.12945998845514,0.001,32,32,5000,ula,11
1536,96768,-61.26291266008172,0.001,32,32,5000,ula,11
1568,98784,-60.4025239140311,0.001,32,32,5000,ula,11
1600,100800,-53.06763574170841,0.001,32,32,5000,ula,11
1632,102816,-59.009201943081756,0.001,32,32,5000,ula,11
1664,104832,-59.70087941433332,0.001,32,32,5000,ula,11
1696,106848,-59.661936423290484,0.001,32,32,5000,ula,11
1728,108864,-63.362124253298084,0.001,32,32,5000,ula,11
1760,110880,-62.42268472167473,0.001,32,32,5000,ula,11
1792,112896,-53.74630135303543,0.001,32,32,5000,ula,11
1824,114912,-58.5805099553737,0.001,32,32,5000,ula,11
1856,116928,-56.484247438069005,0.001,32,32,5000,ula,11
1888,118944,-62.69880682837672,0.001,32,32,5000,ula,11
1920,120960,-61.97306280907734,0.001,32,32,5000,ula,11
1952,122976,-56.18378619050203,0.001,32,32,5000,ula,11
1984,124992,-60.56105859057746,0.001,32,32,5000,ula,11
2016,127008,-62.81327303855257,0.001,32,32,5000,ula,11
2048,129024,-58.44422348451924,0.001,32,32,5000,ula,11
2080,131040,-54.79737345404753,0.001,32,32,5000,ula,11
2112,133056,-59.09941023371282,0.001,32,32,5000,ula,11
2144,135072,-60.30667345803776,0.001,32,32,5000,ula,11
2176,137088,-57.19210338536161,0.001,32,32,5000,ula,11
2208,139104,-59.6738876722025,0.001,32,32,5000,ula,11
2240,141120,-63.2865905726754,0.001,32,32,5000,ula,11
2272,143136,-62.04519846439952,0.001,32,32,5000,ula,11
2304,145152,-58.94359262532002,0.001,32,32,5000,ula,11
2336,147168,-60.17873634475462,0.001,32,32,5000,ula,11
2368,149184,-58.41928281420955,0.001,32,32,5000,ula,11
2400,151200,-61.15880110133686,0.001,32,32,5000,ula,11
2432,153216,-58.60351526221022,0.001,32,32,5000,ula,11
2464,155232,-51.91814317886928,0.001,32,32,5000,ula,11
2496,157248,-54.59912223492138,0.001,32,32,5000,ula,11
2528,159264,-53.359628998994545,0.001,32,32,5000,ula,11
2560,161280,-55.11780837234187,0.001,32,32,5000,ula,11
2592,163296,-56.3673020059605,0.001,32,32,5000,ula,11
2624,165312,-58.827171216064755,0.001,32,32,5000,ula,11
2656,167328,-59.285686961863206,0.001,32,32,5000,ula,11
2688,169344,-59.83098923948769,0.001,32,32,5000,ula,11
2720,171360,-59.91828929966254,0.001,32,32,5000,ula,11
2752,173376,-58.0746582921196,0.001,32,32,5000,ula,11
2784,175392,-53.68327245129469,0.001,32,32,5000,ula,11
2816,177408,-58.49715531103304,0.001,32,32,5000,ula,11
2848,179424,-58.628904326609984,0.001,32,32,5000,ula,11
2880,181440,-56.11752827767698,0.001,32,32,5000,ula,11
2912,183456,-56.130406362748055,0.001,32,32,5000,ula,11
2944,185472,-58.6672397152185,0.001,32,32,5000,ula,11
2976,187488,-62.431317627947614,0.001,32,32,5000,ula,11
3008,189504,-53.368820548187614,0.001,32,32,5000,ula,11
3040,191520,-52.203101970723544,0.001,32,32,5000,ula,11
3072,193536,-60.19189188879845,0.001,32,32,5000,ula,11
3104,195552,-58.470068780267695,0.001,32,32,5000,ula,11
3136,197568,-56.37168661104709,0.001,32,32,5000,ula,11
3168,199584,-62.371419174973575,0.001,32,32,5000,ula,11
3200,201600,-56.01311365686621,0.001,32,32,5000,ula,11
3232,203616,-59.78391045730931,0.001,32,32,5000,ula,11
3264,205632,-60.28187013299709,0.001,32,32,5000,ula,11
3296,207648,-58.58101205752637,0.001,32,32,5000,ula,11
3328,209664,-59.56068579745934,0.001,32,32,5000,ula,11
