n_lpdf_eval,n_grad_eval,logzs_eval,lr,nbridge,batchsize,niters,method,id
32,4064,-71.7127711816837,0.001,64,32,5000,ula,18
64,8128,-74.00212384253663,0.001,64,32,5000,ula,18
96,12192,-66.58140871126878,0.001,64,32,5000,ula,18
128,16256,-70.98222055842406,0.001,64,32,5000,ula,18
160,20320,-68.39955117967457,0.001,64,32,5000,ula,18
192,24384,-71.43718020104697,0.001,64,32,5000,ula,18
224,28448,-70.09089969727938,0.001,64,32,5000,ula,18
256,32512,-69.73471976525568,0.001,64,32,5000,ula,18
288,36576,-69.50318221404378,0.001,64,32,5000,ula,18
320,40640,-67.66883238988846,0.001,64,32,5000,ula,18
352,44704,-65.72169463870236,0.001,64,32,5000,ula,18
384,48768,-64.18592747516387,0.001,64,32,5000,ula,18
416,52832,-72.57090150323127,0.001,64,32,5000,ula,18
448,56896,-63.96859206143642,0.001,64,32,5000,ula,18
480,60960,-65.82045628950718,0.001,64,32,5000,ula,18
512,65024,-69.13879819646105,0.001,64,32,5000,ula,18
544,69088,-71.08553070359464,0.001,64,32,5000,ula,18
576,73152,-67.1709326302198,0.001,64,32,5000,ula,18
608,77216,-71.935766949468,0.001,64,32,5000,ula,18
640,81280,-64.34151044402273,0.001,64,32,5000,ula,18
672,85344,-67.8762287517714,0.001,64,32,5000,ula,18
704,89408,-69.11796965935117,0.001,64,32,5000,ula,18
736,93472,-65.25323079082341,0.001,64,32,5000,ula,18
768,97536,-64.93276965394645,0.001,64,32,5000,ula,18
800,101600,-64.69721869714894,0.001,64,32,5000,ula,18
832,105664,-68.73976676817321,0.001,64,32,5000,ula,18
864,109728,-67.90879131144202,0.001,64,32,5000,ula,18
896,113792,-69.95108503696083,0.001,64,32,5000,ula,18
928,117856,-67.27906372536037,0.001,64,32,5000,ula,18
960,121920,-66.05632400672806,0.001,64,32,5000,ula,18
992,125984,-63.57962483240407,0.001,64,32,5000,ula,18
1024,130048,-71.69575542834697,0.001,64,32,5000,ula,18
1056,134112,-61.73108889752192,0.001,64,32,5000,ula,18
1088,138176,-58.693187977876,0.001,64,32,5000,ula,18
1120,142240,-58.898112044398886,0.001,64,32,5000,ula,18
1152,146304,-66.6986771047269,0.001,64,32,5000,ula,18
1184,150368,-66.25274447364218,0.001,64,32,5000,ula,18
1216,154432,-67.85072394260936,0.001,64,32,5000,ula,18
1248,158496,-70.16285019223474,0.001,64,32,5000,ula,18
1280,162560,-68.08210593482924,0.001,64,32,5000,ula,18
1312,166624,-67.09595536116281,0.001,64,32,5000,ula,18
1344,170688,-61.04364079359363,0.001,64,32,5000,ula,18
1376,174752,-59.95266892314075,0.001,64,32,5000,ula,18
1408,178816,-64.8083336060998,0.001,64,32,5000,ula,18
1440,182880,-70.63421167752097,0.001,64,32,5000,ula,18
1472,186944,-61.2925772923276,0.001,64,32,5000,ula,18
1504,191008,-59.970863431353756,0.001,64,32,5000,ula,18
1536,195072,-64.10566020809249,0.001,64,32,5000,ula,18
1568,199136,-63.98806302671626,0.001,64,32,5000,ula,18
1600,203200,-64.26746270383991,0.001,64,32,5000,ula,18
1632,207264,-69.18048874397985,0.001,64,32,5000,ula,18
1664,211328,-68.30342694226088,0.001,64,32,5000,ula,18
1696,215392,-63.35970571313079,0.001,64,32,5000,ula,18
1728,219456,-63.82279960673882,0.001,64,32,5000,ula,18
1760,223520,-60.51530716582926,0.001,64,32,5000,ula,18
1792,227584,-63.52477547013052,0.001,64,32,5000,ula,18
1824,231648,-63.72824227863387,0.001,64,32,5000,ula,18
1856,235712,-66.20268065029263,0.001,64,32,5000,ula,18
1888,239776,-60.838168260173575,0.001,64,32,5000,ula,18
1920,243840,-62.89945970983801,0.001,64,32,5000,ula,18
1952,247904,-64.07819776245373,0.001,64,32,5000,ula,18
1984,251968,-62.44383129669452,0.001,64,32,5000,ula,18
2016,256032,-65.62407076706744,0.001,64,32,5000,ula,18
2048,260096,-63.98536721357175,0.001,64,32,5000,ula,18
2080,264160,-67.29443975591185,0.001,64,32,5000,ula,18
2112,268224,-63.98927854494944,0.001,64,32,5000,ula,18
2144,272288,-61.90609745923896,0.001,64,32,5000,ula,18
2176,276352,-62.97992574035688,0.001,64,32,5000,ula,18
2208,280416,-62.5997163290095,0.001,64,32,5000,ula,18
2240,284480,-66.59476200407072,0.001,64,32,5000,ula,18
2272,288544,-65.121962915211,0.001,64,32,5000,ula,18
2304,292608,-55.78734949178441,0.001,64,32,5000,ula,18
2336,296672,-62.33706286996734,0.001,64,32,5000,ula,18
2368,300736,-56.541010364683835,0.001,64,32,5000,ula,18
2400,304800,-64.39800561626149,0.001,64,32,5000,ula,18
2432,308864,-65.04291342949935,0.001,64,32,5000,ula,18
2464,312928,-64.46603521740393,0.001,64,32,5000,ula,18
2496,316992,-59.76833465026661,0.001,64,32,5000,ula,18
2528,321056,-66.78700343885447,0.001,64,32,5000,ula,18
2560,325120,-61.265088936789915,0.001,64,32,5000,ula,18
2592,329184,-59.869570901736665,0.001,64,32,5000,ula,18
2624,333248,-58.70184249992734,0.001,64,32,5000,ula,18
2656,337312,-65.97796090269132,0.001,64,32,5000,ula,18
2688,341376,-64.28632167131104,0.001,64,32,5000,ula,18
2720,345440,-67.24636857252186,0.001,64,32,5000,ula,18
2752,349504,-65.80869281939948,0.001,64,32,5000,ula,18
2784,353568,-63.13487612162325,0.001,64,32,5000,ula,18
2816,357632,-56.404466723430254,0.001,64,32,5000,ula,18
2848,361696,-64.14144235296476,0.001,64,32,5000,ula,18
2880,365760,-64.42546081239226,0.001,64,32,5000,ula,18
2912,369824,-57.66678873913242,0.001,64,32,5000,ula,18
2944,373888,-56.36097388940788,0.001,64,32,5000,ula,18
2976,377952,-64.34762601144459,0.001,64,32,5000,ula,18
3008,382016,-64.02259568132858,0.001,64,32,5000,ula,18
3040,386080,-63.79233385944758,0.001,64,32,5000,ula,18
3072,390144,-61.77959548287973,0.001,64,32,5000,ula,18
3104,394208,-67.20337981819343,0.001,64,32,5000,ula,18
3136,398272,-66.72218075055389,0.001,64,32,5000,ula,18
3168,402336,-62.96373536758041,0.001,64,32,5000,ula,18
3200,406400,-60.94071558459971,0.001,64,32,5000,ula,18
3232,410464,-58.25877378326348,0.001,64,32,5000,ula,18
3264,414528,-59.83731122526064,0.001,64,32,5000,ula,18
3296,418592,-59.254109973909365,0.001,64,32,5000,ula,18
3328,422656,-63.80681954944134,0.001,64,32,5000,ula,18
3360,426720,-55.37432042225742,0.001,64,32,5000,ula,18
3392,430784,-62.4198220655482,0.001,64,32,5000,ula,18
3424,434848,-62.19063465437906,0.001,64,32,5000,ula,18
3456,438912,-61.20647148258612,0.001,64,32,5000,ula,18
3488,442976,-54.686209005126294,0.001,64,32,5000,ula,18
3520,447040,-58.598015157900875,0.001,64,32,5000,ula,18
3552,451104,-61.929996617726715,0.001,64,32,5000,ula,18
3584,455168,-57.95019716091588,0.001,64,32,5000,ula,18
3616,459232,-64.45264597123843,0.001,64,32,5000,ula,18
3648,463296,-64.47357115817132,0.001,64,32,5000,ula,18
3680,467360,-59.49728106998291,0.001,64,32,5000,ula,18
3712,471424,-61.766084914641766,0.001,64,32,5000,ula,18
3744,475488,-60.763351606951055,0.001,64,32,5000,ula,18
3776,479552,-58.942324040457585,0.001,64,32,5000,ula,18
3808,483616,-59.93945545341586,0.001,64,32,5000,ula,18
3840,487680,-54.02722288087755,0.001,64,32,5000,ula,18
3872,491744,-34.98398647112716,0.001,64,32,5000,ula,18
3904,495808,-61.0234245535646,0.001,64,32,5000,ula,18
3936,499872,-61.513095099214155,0.001,64,32,5000,ula,18
3968,503936,-55.134154207733594,0.001,64,32,5000,ula,18
4000,508000,-61.70972471581871,0.001,64,32,5000,ula,18
4032,512064,-63.04357923575601,0.001,64,32,5000,ula,18
4064,516128,-62.345245282223,0.001,64,32,5000,ula,18
4096,520192,-60.69198844848913,0.001,64,32,5000,ula,18
4128,524256,-64.4300304420181,0.001,64,32,5000,ula,18
